staff_id,occupation
102418,Voice Actor
102418,Lyricist
109725,Musician
116823,Animator
116823,Designer
121250,Animator
121250,Designer
189010,Vocalist
113299,Mangaka
113391,Mangaka
114743,Mangaka
112263,Mangaka
136579,Animator
137312,Animator
130540,Animator
107372,Musician
220674,Translator
302882,Translator
121302,Animator
121302,Designer
138738,Voice Actor
95191,ADR Director
95191,Voice Actor
105885,Producer
106882,Writer
115566,Composer
115566,Arranger
103052,Mangaka
104265,Director
104265,Storyboarder 
105087,Director
105087,Storyboarder 
107228,Band
110719,Scriptwriter
120163,Director
120163,Animator
187445,Musician
136376,Animator
136376,Storyboard Artist
147308,Producer
119447,Scriptwriter
111449,Background Artist
141780,Animator
102466,Animator
118644,Mangaka
130465,CG Artist
153710,Producer
131228,Animator
124352,Director
124352,Storyboard Artist
130468,Animator
118479,Voice Actor
141779,Musician
131499,Animator
129831,Animator
129831,Director
137913,Animator
248731,Translator
230939,Translator
112955,Mangaka
118582,Animator
118582,Designer
145871,Animator
146397,Composite Artist
154195,Producer
185978,Producer
167978,Animator
147295,Producer
148541,Producer
207100,Producer
97362,Mangaka
97362,Illustrator
122910,Director
220695,Translator
225339,Translator
278353,Translator
103123,Animator
103129,Director
103129,Animator
107652,Voice Actor
114373,Mangaka
114373,Illustrator
114373,Animator
116331,Director
116331,Animator
116331,Designer
168985,Producer
107789,Producer
147754,Animator
158405,Composite Artist
103135,Animator
163284,CG Artist
163284,Composite Artist
125597,Animator
101307,Musician
138076,Animator
120031,Art Director
150020,Producer
148252,Producer
164360,Animator
173470,Animator
153608,Director
153608,Animator
165542,Background Artist
186194,Composite Artist
216327,Animator
245687,Animator
229157,Photographer
196412,Composite Artist
235730,Painter
235730,Animator
97539,Mangaka
109183,Animator
97656,Mangaka
99645,Mangaka
101965,Mangaka
97456,Mangaka
99704,Mangaka
99412,Mangaka
98711,Mangaka
108797,Mangaka
106156,Mangaka
129112,Mangaka
108605,Mangaka
108877,Mangaka
111327,Mangaka
184783,Mangaka
124968,Writer
225827,Editor
124969,Mangaka
131244,Background Artist
95687,Voice Actor
114992,Musician
124367,Director
124367,Storyboarder 
127038,Animator
127038,Designer
220042,Translator
199856,Mangaka
269035,VTuber
284326,Musician
284328,Vocalist
284329,Musician
284327,Composer
284327,Arranger
284327,Musician
284325,Lyricist
207921,Background Artist
169449,Animator
157629,Animator
253766,Animator
148132,Director
148132,Storyboard Artist
165805,Producer
267530,Producer
160002,Audio Engineer
163420,Audio Engineer
233224,Advertiser
294103,Arranger
294103,Composer
123350,Scriptwriter
154014,Animator
171708,Director
133428,Band
155558,Director
155558,Storyboarder 
143033,Director
143033,Storyboarder 
118952,Director
142465,Director
142465,CG Artist
163991,Producer
224920,Translator
224922,Letterer
95090,Voice Actor
95090,Vocalist
107683,Animator
107683,Director
261790,Writer
97763,Mangaka
97763,Artist
97190,Mangaka
97938,Mangaka
99056,Illustrator
99056,Mangaka
99889,Mangaka
107022,Mangaka
114421,Mangaka
239129,Lyricist
254811,Group
220983,Translator
135501,Director
135501,Animator
279563,Translator
289877,Translator
149948,Animator
149948,Director
119879,Vocalist
154032,Painter
156230,Animator
156230,Designer
156231,Painter
97887,Mangaka
97888,Writer
97888,Mangaka
105260,Background Artist
107582,Band
153127,Animator
146073,Animator
159307,Animator
113601,Animator
113601,Designer
117377,Arranger
117377,Composer
128751,Voice Actor
144915,Illustrator
163180,Musician
118412,Writer
113409,Mangaka
214723,Translator
225421,Translator
227588,Letterer
101795,Illustrator
213780,Illustrator
119276,Mangaka
95885,Voice Actor
95885,Vocalist
145249,Director
145249,Storyboarder 
132877,Storyboard Artist
132878,Animator
132878,Storyboarder 
137163,Band
213811,Animator
140621,Animator
231211,Animator
231993,Animator
157704,Animator
150021,Animator
234020,Animator
136913,Animator
118410,Painter
118410,Director
238856,CG Artist
238856,Director
155147,Animator
211041,Animator
146564,Animator
136739,Animator
132882,Animator
189233,Animator
217256,Producer
149657,Director
152619,Animator
159309,Animator
251093,Animator
136370,Animator
118408,Animator
225302,Letterer
98250,Writer
114169,Band
129575,Animator
99054,Character Designer
99054,Illustrator
100227,Vocalist
101081,Animator
101081,Designer
101890,Animator
119967,Mangaka
124515,Animator
183551,Painter
183555,Composite Artist
146702,Animator
183560,Composite Artist
183560,CG Artist
148020,Producer
183340,Producer
159183,Production Manager
183339,Production Manager
175164,Producer
185081,Production Manager
267724,Translator
268818,Translator
268980,Translator
97583,Mangaka
162276,Mangaka
136372,Animator
136372,Designer
136372,Illustrator
123018,Animator
123018,Designer
134764,Animator
137322,Animator
131207,Animator
136384,Animator
138073,Animator
138365,Animator
121677,Composer
139176,Animator
119406,Band
103288,Composer
131191,Animator
131191,Director
131191,Mangaka
131325,Animator
131325,Designer
118580,Animator
147503,Animator
148056,Background Artist
133713,Animator
144951,Editor
147931,Animator
98264,Mangaka
98264,Illustrator
167112,Painter
158369,Composite Artist
107041,Voice Actor
119331,Voice Actor
119331,Vocalist
95117,Voice Actor
146697,Animator
174834,Animator
145262,Animator
131205,Animator
149725,Animator
138504,Animator
152890,Animator
147532,Animator
147532,Designer
149697,Animator
134370,Animator
95272,Voice Actor
148504,Composite Artist
175138,Animator
132094,Animator
138378,Animator
123756,Mangaka
110507,Mangaka
103220,Mangaka
99843,Mangaka
126641,Mangaka
139100,Mangaka
152659,Mangaka
152660,Mangaka
132311,Illustrator
132311,Mangaka
152666,Mangaka
113487,Artist
100510,Illustrator
123312,Mangaka
111435,Mangaka
111435,Illustrator
118902,Writer
101184,Director
101184,Animator
102108,Writer
112175,Writer
112175,Scriptwriter
120531,Director
120531,Storyboarder 
119343,Animator
119343,Character Designer
125146,Animator
125146,Designer
98696,Mangaka
98696,Artist
219450,Background Artist
144021,Animator
145984,Composite Artist
149382,Animator
149382,Designer
189477,Voice Actor
95855,Voice Actor
95855,Vocalist
104147,Voice Actor
104147,Vocalist
142292,Producer
242662,Producer
142331,Producer
149358,Animator
105435,Director
105435,Animator
105435,Storyboarder 
183454,Director
183454,Animator
224165,Animator
168979,Animator
124846,Director
124846,Storyboarder 
148493,Producer
254344,Producer
146496,Producer
130624,Director
156488,Producer
224183,Painter
224231,CG Artist
224231,Composite Artist
245851,Background Artist
156939,Producer
123954,Animator
255706,Mangaka
101751,Musician
101751,Vocalist
149133,Arranger
149133,Composer
149782,Sound Effects Creator
107063,Animator
118383,Animator
118383,Designer
120020,Background Artist
104323,Producer
103077,Animator
124353,Animator
223995,Background Artist
146687,Animator
133681,Writer
114167,Animator
120060,Director
120060,Storyboarder 
151475,Animator
128695,Composite Artist
225498,Producer
186028,Composite Artist
186028,CG Artist
128698,Color Designer
128698,Painter
148827,Background Artist
192777,Animator
147998,Animator
222520,Animator
145489,Audio Engineer
97948,Writer
109963,Illustrator
109963,Mangaka
268815,Translator
148008,Background Artist
156086,Painter
140136,Animator
155928,Animator
155929,Animator
155930,Painter
118953,Animator
114924,Animator
273686,CG Artist
100369,Mangaka
119440,Animator
119440,Character Designer
238737,Mangaka
238739,Mangaka
118901,Illustrator
122847,Production Manager
159180,Painter
146724,Producer
142464,Director
183461,Animator
183352,Animator
146703,Animator
146712,Animator
134887,Animator
183359,Animator
230057,Animator
183462,Animator
183466,Animator
230410,Animator
151482,Animator
113151,Mangaka
105469,Mangaka
105469,Illustrator
95152,Voice Actor
203320,Mangaka
176832,Mangaka
221507,Mangaka
167591,Mangaka
259933,Mangaka
269303,Mangaka
269304,Mangaka
269301,Mangaka
269300,Mangaka
269302,Mangaka
259930,Illustrator
143371,Mangaka
259931,Mangaka
259934,Mangaka
259932,Mangaka
284006,Mangaka
284007,Mangaka
97581,Mangaka
157904,Composite Artist
103826,Mangaka
103826,Scriptwriter
97893,Mangaka
148681,Animator
120009,Animator
120009,Designer
210168,Production Manager
123344,Mangaka
148943,Animator
148943,Designer
129206,Animator
149006,Animator
149006,Designer
106406,Director
106406,Storyboarder 
144600,Director
144600,Storyboarder 
130946,Storyboard Artist
130946,Animator
216415,Animator
146165,Animator
146165,Composite Artist
120790,Animator
141981,Animator
146421,Director
146421,Storyboarder 
149010,Animator
148346,CG Artist
148346,Producer
149012,Composite Artist
116877,Illustrator
97974,Mangaka
97974,Character Designer
101450,Illustrator
120686,Mangaka
115302,Mangaka
106947,Mangaka
164246,Mangaka
119978,Illustrator
269690,Mangaka
295479,Arranger
295479,Composer
295478,Arranger
295478,Composer
295478,Lyricist
160884,Director
160884,Animator
160884,Designer
135442,Illustrator
139979,Mangaka
114755,Mangaka
157694,Illustrator
113007,Mangaka
113007,Artist
167875,Illustrator
120146,Mangaka
122719,Mangaka
99503,Mangaka
147691,Animator
147691,Designer
155434,Illustrator
155434,Designer
188006,Background Artist
223719,Animator
147688,Director
147688,Designer
148707,Director
148707,Animator
183841,Animator
161092,Designer
136050,Animator
167108,Composite Artist
216145,Director
123427,Director
123427,Storyboarder
152588,Director
152588,Storyboard Artist
197622,Animator
152589,Animator
148637,Animator
132702,Background Artist
156630,Painter
146764,Producer
142688,Producer
119918,Director
148535,Animator
128763,Animator
149316,Painter
156628,Composite Artist
155643,Animator
218654,Composer
218654,Music Director
96527,Voice Actor
150709,Lyricist
120035,Arranger
120035,Composer
102242,Voice Actor
118249,Voice Actor
95220,Voice Actor
150711,Lyricist
109469,Voice Actor
104790,Voice Actor
102036,Voice Actor
113227,Voice Actor
150361,Lyricist
122745,Mangaka
122745,Illustrator
122745,Artist
121464,Illustrator
101511,Mangaka
113737,Mangaka
113737,Illustrator
97675,Mangaka
139333,Mangaka
100400,Mangaka
100400,Illustrator
98184,Mangaka
105505,Mangaka
119681,Illustrator
159591,Illustrator
104743,Mangaka
130432,Mangaka
110889,Mangaka
96898,Mangaka
97489,Mangaka
100336,Mangaka
99067,Mangaka
125816,Mangaka
220045,Mangaka
143150,Mangaka
220047,Mangaka
104832,Mangaka
230177,Mangaka
230178,Mangaka
149905,Mangaka
230179,Mangaka
99814,Mangaka
96873,Mangaka
97500,Mangaka
97680,Mangaka
118810,Mangaka
230180,Illustrator
230180,Mangaka
230036,Illustrator
141086,Mangaka
113641,Mangaka
98154,Mangaka
97279,Mangaka
143476,Mangaka
229696,Mangaka
150300,Mangaka
101788,Mangaka
230039,Mangaka
230039,Illustrator
98985,Mangaka
126411,Mangaka
99227,Mangaka
101591,Mangaka
132631,Mangaka
97481,Mangaka
103563,Mangaka
104285,Mangaka
104285,Illustrator
97635,Mangaka
97917,Mangaka
107332,Mangaka
107332,Illustrator
109347,Illustrator
109347,Mangaka
110373,Mangaka
110373,Illustrator
116071,Mangaka
119810,Mangaka
119000,Writer
98624,Mangaka
98768,Mangaka
98768,Illustrator
100823,Mangaka
100823,Illustrator
229501,Mangaka
229501,Illustrator
111909,Illustrator
229698,Mangaka
229697,Mangaka
229699,Mangaka
229699,Illustrator
125128,Mangaka
124223,Mangaka
229701,Mangaka
229701,Illustrator
144398,Mangaka
144398,Illustrator
96878,Mangaka
106300,Mangaka
113177,Mangaka
115322,Mangaka
125152,Mangaka
139028,Mangaka
229703,Mangaka
229704,Mangaka
97926,Mangaka
102592,Mangaka
229706,Illustrator
106025,Mangaka
99224,Mangaka
136495,Mangaka
104602,Mangaka
104602,Illustrator
122553,Character Designer
229502,Mangaka
229677,Illustrator
229678,Mangaka
229678,Illustrator
229679,Illustrator
229680,Illustrator
144724,Mangaka
229681,Mangaka
229682,Mangaka
229683,Mangaka
229684,Mangaka
229685,Mangaka
229685,Illustrator
229686,Mangaka
229687,Mangaka
297814,Mangaka
114900,Illustrator
156542,Producer
167936,Producer
230321,Producer
230324,Producer
257957,Director
285512,Translator
150056,Mangaka
100716,Mangaka
98565,Mangaka
97622,Writer
101520,Illustrator
103347,Director
103347,Storyboard Artist
102736,Animator
102736,Character Designer
144948,Background Artist
145254,Animator
169957,Animator
143069,Animator
149033,Painter
243963,CG Artist
241105,Translator
97621,Mangaka
105951,Mangaka
112185,Composer
145181,Editor
157730,Painter
168029,Voice Actor
184404,Voice Actor
272242,Animator
265386,ADR Director
96448,Voice Actor
273589,Producer
290881,Audio Engineer
296756,Animator
221036,Animator
269476,Translator
119614,Mangaka
102404,Arranger
102404,Composer
124291,Animator
145373,Voice Actor
162699,Mangaka
171648,Animator
196686,Animator
128881,Animator
143262,Animator
156589,Animator
149695,Animator
168980,Animator
165810,Animator
169549,Animator
128769,Animator
167459,Animator
210660,Animator
152181,Animator
104722,Mangaka
150384,Background Artist
148638,Photographer
136741,Animator
152981,Animator
128760,Animator
166390,Producer
150398,Painter
227621,Letterer
118797,Mangaka
108223,Producer
120018,Background Artist
154955,Producer
124058,Mangaka
154028,Designer
128967,Director
128967,Storyboarder 
127675,Band
105912,Voice Actor
135521,Animator
258515,Animator
118500,Director
118500,Storyboarder
145951,Band
146771,Audio Engineer
146771,Voice Actor
283149,Animator
126775,Scriptwriter
219134,Translator
309566,Russian Language Supervisor
131201,Animator
146245,CG Artist
163092,Background Artist
188185,Band
148450,Director
151524,Animator
144430,Animator
99875,Writer
101831,Director
101831,Storyboarder 
142693,Producer
111765,Mangaka
119395,Illustrator
122626,Director
122626,Composite Artist
141183,Director
141183,Storyboarder 
123904,Director
123904,Animator
123904,Storyboarder 
144462,Director
144462,Animator
116519,Director
116519,Storyboarder
228891,Translator
280272,Translator
280273,Translator
119962,Voice Actor
105141,Director
105141,Animator
111723,Writer
111725,Illustrator
134805,Director
134805,Storyboarder
216057,Animator
97180,Designer
97180,Mangaka
210177,Animator
156906,Composite Artist
179609,Voice Actor
175519,Voice Actor
302283,Animator
223962,Animator
302281,Animator
195634,Animator
302270,Animator
111727,Mangaka
114197,Illustrator
144192,Mangaka
181660,Mangaka
259159,Mangaka
142347,Mangaka
128313,Mangaka
97891,Mangaka
107688,Animator
107688,Designer
144734,Animator
104805,CG Artist
116809,Producer
105043,Animator
111703,Mangaka
111703,Illustrator
185977,Producer
185976,Producer
203880,Producer
147039,Animator
149985,Director
135976,Animator
298276,Translator
143524,Animator
206260,Animator
96056,Vocalist
96056,Voice Actor
102349,Animator
102349,Director
104595,Director
104595,Animator
134889,Animator
96893,Mangaka
101353,Band
102026,Voice Actor
116821,Animator
130409,Animator
130409,Designer
142732,Director
142732,Storyboarder 
157176,Director
153154,Director
153154,Storyboard Artist
134974,Director
134974,Storyboarder
192986,Animator
192986,Designer
192658,Painter
118560,Producer
142115,Producer
192997,Production Manager
186245,Producer
192657,Editor
106496,Producer
179861,Audio Engineer
96946,Mangaka
103532,Mangaka
296667,Translator
146868,Producer
144721,Composite Artist
128922,Director
128922,Storyboard Artist
170417,Producer
170418,Composite Artist
141247,Animator
