media_id,status,amount
21731,COMPLETED,8166
21731,DROPPED,4840
21731,PAUSED,638
101337,CURRENT,400
101337,PLANNING,2523
101337,COMPLETED,1852
101337,DROPPED,1312
101337,PAUSED,263
105245,CURRENT,18
105245,PLANNING,371
105245,COMPLETED,388
105245,DROPPED,27
105245,PAUSED,10
98507,CURRENT,59
98507,PLANNING,986
98507,COMPLETED,1001
98507,DROPPED,49
98507,PAUSED,41
107172,CURRENT,8
107172,PLANNING,60
107172,COMPLETED,11
107172,DROPPED,7
107172,PAUSED,1
228,CURRENT,2605
228,PLANNING,28849
228,COMPLETED,19308
228,DROPPED,3052
228,PAUSED,2959
1594,CURRENT,673
1594,PLANNING,8549
1594,COMPLETED,10314
1594,DROPPED,473
1594,PAUSED,668
3713,CURRENT,438
3713,PLANNING,6369
3713,COMPLETED,7228
3713,DROPPED,343
3713,PAUSED,441
98379,CURRENT,482
98379,PLANNING,5722
98379,COMPLETED,4794
98379,DROPPED,473
98379,PAUSED,317
33243,CURRENT,125
33243,PLANNING,889
33243,COMPLETED,426
33243,DROPPED,99
33243,PAUSED,76
47987,CURRENT,16
47987,PLANNING,216
47987,COMPLETED,91
47987,DROPPED,4
47987,PAUSED,5
50464,CURRENT,16
50464,PLANNING,159
50464,COMPLETED,50
50464,DROPPED,13
50464,PAUSED,11
45116,CURRENT,20
45116,PLANNING,173
45116,COMPLETED,190
45116,DROPPED,15
45116,PAUSED,20
31808,CURRENT,14
31808,PLANNING,22
31808,COMPLETED,16
31808,DROPPED,9
31808,PAUSED,7
42309,CURRENT,167
42309,PLANNING,756
42309,COMPLETED,1223
42309,DROPPED,115
42309,PAUSED,137
43463,CURRENT,1312
43463,PLANNING,2207
43463,COMPLETED,2859
43463,DROPPED,775
43463,PAUSED,498
103579,CURRENT,51
103579,PLANNING,223
103579,COMPLETED,182
103579,DROPPED,3
103579,PAUSED,14
38986,CURRENT,13
38986,PLANNING,65
38986,COMPLETED,58
38986,DROPPED,10
38986,PAUSED,26
48783,CURRENT,5
48783,PLANNING,8
48783,COMPLETED,5
48783,DROPPED,1
48783,PAUSED,0
30101,CURRENT,352
30101,PLANNING,1556
30101,COMPLETED,2914
30101,DROPPED,298
30101,PAUSED,307
2923,CURRENT,1235
2923,PLANNING,8322
2923,COMPLETED,16153
2923,DROPPED,1783
2923,PAUSED,1310
5262,CURRENT,404
5262,PLANNING,2168
5262,COMPLETED,9838
5262,DROPPED,405
5262,PAUSED,353
7082,CURRENT,239
7082,PLANNING,1934
7082,COMPLETED,7062
7082,DROPPED,492
7082,PAUSED,218
125334,CURRENT,2
125334,PLANNING,13
125334,COMPLETED,1
125334,DROPPED,1
125334,PAUSED,1
2708,CURRENT,8
2708,PLANNING,41
2708,COMPLETED,39
2708,DROPPED,27
2708,PAUSED,9
32923,CURRENT,154
32923,PLANNING,1272
32923,COMPLETED,2076
32923,DROPPED,94
32923,PAUSED,70
20663,CURRENT,2127
20663,PLANNING,12525
20663,COMPLETED,40937
20663,DROPPED,2217
20663,PAUSED,1072
64553,CURRENT,381
64553,PLANNING,905
64553,COMPLETED,203
64553,DROPPED,71
64553,PAUSED,122
117869,CURRENT,3
117869,PLANNING,40
117869,COMPLETED,23
117869,DROPPED,2
117869,PAUSED,0
62939,CURRENT,109
62939,PLANNING,217
62939,COMPLETED,68
62939,DROPPED,18
62939,PAUSED,6
73509,CURRENT,430
73509,PLANNING,606
73509,COMPLETED,468
73509,DROPPED,110
73509,PAUSED,65
20871,CURRENT,235
20871,PLANNING,1743
20871,COMPLETED,5891
20871,DROPPED,111
20871,PAUSED,151
101850,CURRENT,4260
101850,PLANNING,2021
101850,COMPLETED,65
101850,DROPPED,888
101850,PAUSED,505
111103,CURRENT,2354
111103,PLANNING,970
111103,COMPLETED,1747
111103,DROPPED,577
111103,PAUSED,486
137595,CURRENT,9090
137595,PLANNING,1795
137595,COMPLETED,158
137595,DROPPED,633
137595,PAUSED,834
105393,CURRENT,19484
105393,PLANNING,4786
105393,COMPLETED,435
105393,DROPPED,1802
105393,PAUSED,2515
163142,CURRENT,9507
163142,PLANNING,6556
163142,COMPLETED,33
163142,DROPPED,289
163142,PAUSED,108
130913,CURRENT,870
130913,PLANNING,680
130913,COMPLETED,449
130913,DROPPED,284
130913,PAUSED,140
153284,CURRENT,9472
153284,PLANNING,1822
153284,COMPLETED,128
153284,DROPPED,307
153284,PAUSED,696
141007,CURRENT,6847
141007,PLANNING,1997
141007,COMPLETED,60
141007,DROPPED,580
141007,PAUSED,589
143031,CURRENT,4170
143031,PLANNING,2623
143031,COMPLETED,45
143031,DROPPED,132
143031,PAUSED,219
96131,CURRENT,974
96131,PLANNING,2124
96131,COMPLETED,937
96131,DROPPED,284
96131,PAUSED,226
85335,CURRENT,162
85335,PLANNING,456
85335,COMPLETED,395
85335,DROPPED,68
85335,PAUSED,47
136220,CURRENT,14790
136220,PLANNING,4172
136220,COMPLETED,218
136220,DROPPED,518
136220,PAUSED,1062
155485,CURRENT,3732
155485,PLANNING,751
155485,COMPLETED,29
155485,DROPPED,182
155485,PAUSED,256
116506,CURRENT,9210
116506,PLANNING,2236
116506,COMPLETED,184
116506,DROPPED,1161
116506,PAUSED,1178
150170,CURRENT,3252
150170,PLANNING,926
150170,COMPLETED,28
150170,DROPPED,131
150170,PAUSED,218
113666,CURRENT,9468
113666,PLANNING,3438
113666,COMPLETED,220
113666,DROPPED,1403
113666,PAUSED,1043
145966,CURRENT,5405
145966,PLANNING,1149
145966,COMPLETED,56
145966,DROPPED,341
145966,PAUSED,347
147943,CURRENT,1778
147943,PLANNING,497
147943,COMPLETED,12
147943,DROPPED,218
147943,PAUSED,134
107780,CURRENT,8782
107780,PLANNING,2614
107780,COMPLETED,126
107780,DROPPED,1100
107780,PAUSED,706
107829,CURRENT,449
107829,PLANNING,640
107829,COMPLETED,33
107829,DROPPED,59
107829,PAUSED,56
128260,CURRENT,2399
128260,PLANNING,1610
128260,COMPLETED,23
128260,DROPPED,172
128260,PAUSED,139
118267,CURRENT,6701
118267,PLANNING,2376
118267,COMPLETED,170
118267,DROPPED,1130
118267,PAUSED,961
119143,CURRENT,4296
119143,PLANNING,1316
119143,COMPLETED,74
119143,DROPPED,671
119143,PAUSED,592
129006,CURRENT,708
129006,PLANNING,2236
129006,COMPLETED,999
129006,DROPPED,83
129006,PAUSED,107
122604,CURRENT,2737
122604,PLANNING,2162
122604,COMPLETED,63
122604,DROPPED,432
122604,PAUSED,311
129225,CURRENT,2907
129225,PLANNING,1937
129225,COMPLETED,41
129225,DROPPED,246
129225,PAUSED,204
161261,CURRENT,11
161261,PLANNING,101
161261,COMPLETED,173
161261,DROPPED,2
161261,PAUSED,1
56857,CURRENT,643
56857,PLANNING,3092
56857,COMPLETED,796
56857,DROPPED,202
56857,PAUSED,197
116863,CURRENT,8
116863,PLANNING,85
116863,COMPLETED,100
116863,DROPPED,2
116863,PAUSED,0
88123,CURRENT,63
88123,PLANNING,142
88123,COMPLETED,15
88123,DROPPED,17
88123,PAUSED,11
130976,CURRENT,5
130976,PLANNING,18
130976,COMPLETED,1
130976,DROPPED,1
130976,PAUSED,0
70175,CURRENT,1899
70175,PLANNING,3878
70175,COMPLETED,2467
70175,DROPPED,853
70175,PAUSED,605
85666,CURRENT,1831
85666,PLANNING,5310
85666,COMPLETED,3077
85666,DROPPED,653
85666,PAUSED,537
100010,CURRENT,3333
100010,PLANNING,20196
100010,COMPLETED,26002
100010,DROPPED,4629
100010,PAUSED,1829
101932,CURRENT,73
101932,PLANNING,487
101932,COMPLETED,906
101932,DROPPED,14
101932,PAUSED,10
86655,CURRENT,1526
86655,PLANNING,3916
86655,COMPLETED,3106
86655,DROPPED,488
86655,PAUSED,414
124093,CURRENT,8
124093,PLANNING,90
124093,COMPLETED,257
124093,DROPPED,4
124093,PAUSED,0
101351,CURRENT,4095
101351,PLANNING,25975
101351,COMPLETED,38003
101351,DROPPED,4579
101351,PAUSED,2369
102956,CURRENT,97
102956,PLANNING,220
102956,COMPLETED,95
102956,DROPPED,20
102956,PAUSED,21
110262,CURRENT,352
110262,PLANNING,1569
110262,COMPLETED,1284
110262,DROPPED,141
110262,PAUSED,66
107540,CURRENT,7361
107540,PLANNING,1856
107540,COMPLETED,92
107540,DROPPED,1123
107540,PAUSED,627
107541,CURRENT,147
107541,PLANNING,352
107541,COMPLETED,9
107541,DROPPED,28
107541,PAUSED,30
85619,CURRENT,460
85619,PLANNING,697
85619,COMPLETED,634
85619,DROPPED,140
85619,PAUSED,124
133984,CURRENT,14
133984,PLANNING,123
133984,COMPLETED,21
133984,DROPPED,2
133984,PAUSED,2
133986,CURRENT,12
133986,PLANNING,129
133986,COMPLETED,2
133986,DROPPED,0
133986,PAUSED,0
144629,CURRENT,3657
144629,PLANNING,908
144629,COMPLETED,58
144629,DROPPED,225
144629,PAUSED,280
141954,CURRENT,3698
141954,PLANNING,874
141954,COMPLETED,40
141954,DROPPED,401
141954,PAUSED,336
137280,CURRENT,15676
137280,PLANNING,3839
137280,COMPLETED,280
137280,DROPPED,717
137280,PAUSED,971
86855,CURRENT,2176
86855,PLANNING,1777
86855,COMPLETED,77
86855,DROPPED,685
86855,PAUSED,335
159930,CURRENT,6858
159930,PLANNING,1324
159930,COMPLETED,57
159930,DROPPED,165
159930,PAUSED,281
109018,CURRENT,2024
109018,PLANNING,1608
109018,COMPLETED,53
109018,DROPPED,584
109018,PAUSED,281
131617,CURRENT,68
131617,PLANNING,218
131617,COMPLETED,6
131617,DROPPED,10
131617,PAUSED,8
99334,CURRENT,147
99334,PLANNING,486
99334,COMPLETED,311
99334,DROPPED,51
99334,PAUSED,21
98328,CURRENT,7536
98328,PLANNING,14892
98328,COMPLETED,5430
98328,DROPPED,1634
98328,PAUSED,2057
137714,CURRENT,4045
137714,PLANNING,2459
137714,COMPLETED,34
137714,DROPPED,271
137714,PAUSED,271
116671,CURRENT,11881
116671,PLANNING,8729
116671,COMPLETED,436
116671,DROPPED,1696
116671,PAUSED,1109
120473,CURRENT,79
120473,PLANNING,277
120473,COMPLETED,13
120473,DROPPED,16
120473,PAUSED,13
140475,CURRENT,10450
140475,PLANNING,7962
140475,COMPLETED,154
140475,DROPPED,299
140475,PAUSED,564
85198,CURRENT,1657
85198,PLANNING,6919
85198,COMPLETED,2344
85198,DROPPED,464
85198,PAUSED,609
118418,CURRENT,7
118418,PLANNING,372
118418,COMPLETED,38
118418,DROPPED,1
118418,PAUSED,8
87293,CURRENT,6717
87293,PLANNING,1924
87293,COMPLETED,149
87293,DROPPED,1245
87293,PAUSED,771
100112,CURRENT,6501
100112,PLANNING,17814
100112,COMPLETED,87096
100112,DROPPED,6471
100112,PAUSED,1790
109945,CURRENT,13
109945,PLANNING,271
109945,COMPLETED,847
109945,DROPPED,13
109945,PAUSED,8
86762,CURRENT,484
86762,PLANNING,827
86762,COMPLETED,63
86762,DROPPED,102
86762,PAUSED,94
110220,CURRENT,6
110220,PLANNING,67
110220,COMPLETED,3
110220,DROPPED,3
110220,PAUSED,0
121391,CURRENT,8
121391,PLANNING,56
121391,COMPLETED,4
121391,DROPPED,2
121391,PAUSED,0
121390,CURRENT,101
121390,PLANNING,236
121390,COMPLETED,144
121390,DROPPED,10
121390,PAUSED,2
157050,CURRENT,2
157050,PLANNING,21
157050,COMPLETED,1
157050,DROPPED,1
157050,PAUSED,0
125020,CURRENT,2
125020,PLANNING,46
125020,COMPLETED,6
125020,DROPPED,3
125020,PAUSED,0
111649,CURRENT,13
111649,PLANNING,87
111649,COMPLETED,2
111649,DROPPED,1
111649,PAUSED,3
92494,CURRENT,1361
92494,PLANNING,2318
92494,COMPLETED,177
92494,DROPPED,403
92494,PAUSED,252
109714,CURRENT,91
109714,PLANNING,633
109714,COMPLETED,425
109714,DROPPED,21
109714,PAUSED,22
126315,CURRENT,8
126315,PLANNING,97
126315,COMPLETED,17
126315,DROPPED,20
126315,PAUSED,3
129022,CURRENT,26
129022,PLANNING,120
129022,COMPLETED,5
129022,DROPPED,2
129022,PAUSED,2
149624,CURRENT,2480
149624,PLANNING,637
149624,COMPLETED,19
149624,DROPPED,226
149624,PAUSED,141
117536,CURRENT,7965
117536,PLANNING,2594
117536,COMPLETED,2346
117536,DROPPED,835
117536,PAUSED,890
149337,CURRENT,1314
149337,PLANNING,601
149337,COMPLETED,9
149337,DROPPED,75
149337,PAUSED,58
86279,CURRENT,3252
86279,PLANNING,6205
86279,COMPLETED,7552
86279,DROPPED,579
86279,PAUSED,703
104193,CURRENT,17
104193,PLANNING,153
104193,COMPLETED,63
104193,DROPPED,4
104193,PAUSED,4
107297,CURRENT,157
107297,PLANNING,277
107297,COMPLETED,191
107297,DROPPED,20
107297,PAUSED,25
101310,CURRENT,4014
101310,PLANNING,24429
101310,COMPLETED,44984
101310,DROPPED,3034
101310,PAUSED,2136
97927,CURRENT,254
97927,PLANNING,523
97927,COMPLETED,1492
97927,DROPPED,22
97927,PAUSED,15
112342,CURRENT,4178
112342,PLANNING,1879
112342,COMPLETED,50
112342,DROPPED,403
112342,PAUSED,336
104780,CURRENT,5141
104780,PLANNING,5180
104780,COMPLETED,270
104780,DROPPED,452
104780,PAUSED,877
109728,CURRENT,5920
109728,PLANNING,5204
109728,COMPLETED,147
109728,DROPPED,384
109728,PAUSED,728
151252,CURRENT,8832
151252,PLANNING,16405
151252,COMPLETED,20010
151252,DROPPED,3459
151252,PAUSED,2084
85401,CURRENT,1154
85401,PLANNING,3174
85401,COMPLETED,492
85401,DROPPED,184
85401,PAUSED,360
97433,CURRENT,201
97433,PLANNING,273
97433,COMPLETED,63
97433,DROPPED,51
97433,PAUSED,44
146181,CURRENT,1488
146181,PLANNING,957
146181,COMPLETED,4
146181,DROPPED,114
146181,PAUSED,97
117789,CURRENT,112
117789,PLANNING,197
117789,COMPLETED,20
117789,DROPPED,11
117789,PAUSED,21
87468,CURRENT,2208
87468,PLANNING,4339
87468,COMPLETED,5602
87468,DROPPED,480
87468,PAUSED,448
123021,CURRENT,172
123021,PLANNING,142
123021,COMPLETED,40
123021,DROPPED,11
123021,PAUSED,30
127444,CURRENT,70
127444,PLANNING,88
127444,COMPLETED,4
127444,DROPPED,11
127444,PAUSED,12
101238,CURRENT,3495
101238,PLANNING,1467
101238,COMPLETED,153
101238,DROPPED,732
101238,PAUSED,483
97783,CURRENT,422
97783,PLANNING,765
97783,COMPLETED,29
97783,DROPPED,88
97783,PAUSED,88
111407,CURRENT,1219
111407,PLANNING,556
111407,COMPLETED,240
111407,DROPPED,294
111407,PAUSED,261
119257,CURRENT,40626
119257,PLANNING,15282
119257,COMPLETED,1133
119257,DROPPED,1984
119257,PAUSED,4570
85904,CURRENT,541
85904,PLANNING,656
85904,COMPLETED,27
85904,DROPPED,164
85904,PAUSED,162
119966,CURRENT,276
119966,PLANNING,623
119966,COMPLETED,112
119966,DROPPED,46
119966,PAUSED,43
87207,CURRENT,304
87207,PLANNING,1390
87207,COMPLETED,1491
87207,DROPPED,133
87207,PAUSED,68
105429,CURRENT,4080
105429,PLANNING,2045
105429,COMPLETED,111
105429,DROPPED,726
105429,PAUSED,624
107611,CURRENT,4192
107611,PLANNING,1110
107611,COMPLETED,37
107611,DROPPED,433
107611,PAUSED,313
107612,CURRENT,40
107612,PLANNING,122
107612,COMPLETED,5
107612,DROPPED,10
107612,PAUSED,9
126297,CURRENT,21938
126297,PLANNING,6269
126297,COMPLETED,553
126297,DROPPED,1097
126297,PAUSED,1804
150836,CURRENT,5698
150836,PLANNING,1310
150836,COMPLETED,46
150836,DROPPED,310
150836,PAUSED,420
119276,CURRENT,11035
119276,PLANNING,2207
119276,COMPLETED,202
119276,DROPPED,1593
119276,PAUSED,1320
118424,CURRENT,16967
118424,PLANNING,3205
118424,COMPLETED,402
118424,DROPPED,1070
118424,PAUSED,1618
153514,CURRENT,1484
153514,PLANNING,712
153514,COMPLETED,16
153514,DROPPED,179
153514,PAUSED,179
145538,CURRENT,2926
145538,PLANNING,1175
145538,COMPLETED,282
145538,DROPPED,378
145538,PAUSED,350
160750,CURRENT,2560
160750,PLANNING,697
160750,COMPLETED,37
160750,DROPPED,121
160750,PAUSED,191
135369,CURRENT,5782
135369,PLANNING,1389
135369,COMPLETED,90
135369,DROPPED,701
135369,PAUSED,531
150744,CURRENT,3849
150744,PLANNING,1068
150744,COMPLETED,28
150744,DROPPED,201
150744,PAUSED,209
144737,CURRENT,1259
144737,PLANNING,438
144737,COMPLETED,8
144737,DROPPED,170
144737,PAUSED,107
130870,CURRENT,10310
130870,PLANNING,2377
130870,COMPLETED,195
130870,DROPPED,522
130870,PAUSED,930
85155,CURRENT,9445
85155,PLANNING,2631
85155,COMPLETED,301
85155,DROPPED,2598
85155,PAUSED,1781
146017,CURRENT,6222
146017,PLANNING,1336
146017,COMPLETED,65
146017,DROPPED,309
146017,PAUSED,399
85869,CURRENT,7295
85869,PLANNING,2767
85869,COMPLETED,427
85869,DROPPED,851
85869,PAUSED,1330
163792,CURRENT,2
163792,PLANNING,475
163792,COMPLETED,0
163792,DROPPED,2
163792,PAUSED,1
105650,CURRENT,8
105650,PLANNING,20
105650,COMPLETED,2
105650,DROPPED,5
105650,PAUSED,3
141479,CURRENT,7297
141479,PLANNING,1426
141479,COMPLETED,77
141479,DROPPED,451
141479,PAUSED,504
118608,CURRENT,5029
118608,PLANNING,1511
118608,COMPLETED,75
118608,DROPPED,656
118608,PAUSED,630
139572,CURRENT,5667
139572,PLANNING,1378
139572,COMPLETED,64
139572,DROPPED,606
139572,PAUSED,518
126636,CURRENT,4455
126636,PLANNING,1124
126636,COMPLETED,87
126636,DROPPED,917
126636,PAUSED,469
133708,CURRENT,6498
133708,PLANNING,1333
133708,COMPLETED,76
133708,DROPPED,579
133708,PAUSED,546
123855,CURRENT,48
123855,PLANNING,83
123855,COMPLETED,116
123855,DROPPED,3
123855,PAUSED,3
125377,CURRENT,4993
125377,PLANNING,1684
125377,COMPLETED,523
125377,DROPPED,1073
125377,PAUSED,596
152128,CURRENT,7140
152128,PLANNING,1762
152128,COMPLETED,95
152128,DROPPED,193
152128,PAUSED,428
151457,CURRENT,3602
151457,PLANNING,724
151457,COMPLETED,28
151457,DROPPED,211
151457,PAUSED,250
130511,CURRENT,14184
130511,PLANNING,3664
130511,COMPLETED,266
130511,DROPPED,1106
130511,PAUSED,1316
143056,CURRENT,13249
143056,PLANNING,2959
143056,COMPLETED,209
143056,DROPPED,727
143056,PAUSED,959
142432,CURRENT,165
142432,PLANNING,234
142432,COMPLETED,282
142432,DROPPED,8
142432,PAUSED,3
114198,CURRENT,7455
114198,PLANNING,2220
114198,COMPLETED,217
114198,DROPPED,764
114198,PAUSED,955
124846,CURRENT,6163
124846,PLANNING,1924
124846,COMPLETED,119
124846,DROPPED,507
124846,PAUSED,733
103156,CURRENT,9854
103156,PLANNING,2863
103156,COMPLETED,179
103156,DROPPED,1275
103156,PAUSED,1290
146715,CURRENT,3877
146715,PLANNING,711
146715,COMPLETED,38
146715,DROPPED,229
146715,PAUSED,267
139200,CURRENT,1550
139200,PLANNING,409
139200,COMPLETED,12
139200,DROPPED,248
139200,PAUSED,148
149332,CURRENT,11796
149332,PLANNING,2583
149332,COMPLETED,156
149332,DROPPED,323
149332,PAUSED,657
129632,CURRENT,6659
129632,PLANNING,1347
129632,COMPLETED,85
129632,DROPPED,700
129632,PAUSED,562
129758,CURRENT,5988
129758,PLANNING,2338
129758,COMPLETED,155
129758,DROPPED,539
129758,PAUSED,932
116382,CURRENT,5711
116382,PLANNING,2821
116382,COMPLETED,3124
116382,DROPPED,647
116382,PAUSED,811
127233,CURRENT,1381
127233,PLANNING,755
127233,COMPLETED,325
127233,DROPPED,260
127233,PAUSED,201
144957,CURRENT,12826
144957,PLANNING,4310
144957,COMPLETED,149
144957,DROPPED,777
144957,PAUSED,900
127102,CURRENT,5709
127102,PLANNING,1317
127102,COMPLETED,71
127102,DROPPED,587
127102,PAUSED,512
110462,CURRENT,11093
110462,PLANNING,4051
110462,COMPLETED,2162
110462,DROPPED,1854
110462,PAUSED,1756
85911,CURRENT,12122
85911,PLANNING,9239
85911,COMPLETED,467
85911,DROPPED,677
85911,PAUSED,1434
141014,CURRENT,8513
141014,PLANNING,22949
141014,COMPLETED,52683
141014,DROPPED,4426
141014,PAUSED,2065
157674,CURRENT,306
157674,PLANNING,164
157674,COMPLETED,1
157674,DROPPED,13
157674,PAUSED,11
152608,CURRENT,2679
152608,PLANNING,537
152608,COMPLETED,15
152608,DROPPED,152
152608,PAUSED,155
134988,CURRENT,1276
134988,PLANNING,467
134988,COMPLETED,48
134988,DROPPED,57
134988,PAUSED,54
131696,CURRENT,16
131696,PLANNING,105
131696,COMPLETED,22
131696,DROPPED,2
131696,PAUSED,1
141955,CURRENT,1987
141955,PLANNING,687
141955,COMPLETED,18
141955,DROPPED,312
141955,PAUSED,202
85134,CURRENT,2370
85134,PLANNING,13771
85134,COMPLETED,3647
85134,DROPPED,471
85134,PAUSED,1054
130149,CURRENT,7776
130149,PLANNING,2431
130149,COMPLETED,148
130149,DROPPED,654
130149,PAUSED,831
118408,CURRENT,12722
118408,PLANNING,5589
118408,COMPLETED,385
118408,DROPPED,627
118408,PAUSED,1504
155967,CURRENT,4362
155967,PLANNING,899
155967,COMPLETED,50
155967,DROPPED,97
155967,PAUSED,344
85703,CURRENT,3990
85703,PLANNING,2851
85703,COMPLETED,413
85703,DROPPED,717
85703,PAUSED,572
169420,CURRENT,10
169420,PLANNING,551
169420,COMPLETED,1
169420,DROPPED,2
169420,PAUSED,0
138633,CURRENT,93
138633,PLANNING,85
138633,COMPLETED,1
138633,DROPPED,12
138633,PAUSED,7
99776,CURRENT,3378
99776,PLANNING,1002
99776,COMPLETED,48
99776,DROPPED,444
99776,PAUSED,387
101829,CURRENT,117
101829,PLANNING,220
101829,COMPLETED,59
101829,DROPPED,27
101829,PAUSED,33
138066,CURRENT,596
138066,PLANNING,634
138066,COMPLETED,9
138066,DROPPED,55
138066,PAUSED,40
114903,CURRENT,2986
114903,PLANNING,872
114903,COMPLETED,22
114903,DROPPED,312
114903,PAUSED,200
114904,CURRENT,93
114904,PLANNING,205
114904,COMPLETED,8
114904,DROPPED,12
114904,PAUSED,10
114542,CURRENT,7144
114542,PLANNING,4956
114542,COMPLETED,179
114542,DROPPED,914
114542,PAUSED,1429
47154,CURRENT,466
47154,PLANNING,1107
47154,COMPLETED,274
47154,DROPPED,109
47154,PAUSED,208
21792,CURRENT,21
21792,PLANNING,318
21792,COMPLETED,733
21792,DROPPED,17
21792,PAUSED,22
15891,CURRENT,27
15891,PLANNING,298
15891,COMPLETED,889
15891,DROPPED,22
15891,PAUSED,22
97103,CURRENT,17
97103,PLANNING,138
97103,COMPLETED,8
97103,DROPPED,3
97103,PAUSED,4
91155,CURRENT,6
91155,PLANNING,41
91155,COMPLETED,2
91155,DROPPED,0
91155,PAUSED,3
132332,CURRENT,1583
132332,PLANNING,786
132332,COMPLETED,17
132332,DROPPED,68
132332,PAUSED,95
110175,CURRENT,2369
110175,PLANNING,1866
110175,COMPLETED,83
110175,DROPPED,321
110175,PAUSED,271
159121,CURRENT,1744
159121,PLANNING,363
159121,COMPLETED,10
159121,DROPPED,101
159121,PAUSED,90
98842,CURRENT,23514
98842,PLANNING,23724
98842,COMPLETED,2420
98842,DROPPED,1751
98842,PAUSED,4406
109455,CURRENT,1040
109455,PLANNING,1553
109455,COMPLETED,661
109455,DROPPED,66
109455,PAUSED,282
159074,CURRENT,3972
159074,PLANNING,8437
159074,COMPLETED,78
159074,DROPPED,82
159074,PAUSED,81
108463,CURRENT,13006
108463,PLANNING,48985
108463,COMPLETED,95042
108463,DROPPED,7497
108463,PAUSED,7602
121819,CURRENT,191
121819,PLANNING,1817
121819,COMPLETED,2093
121819,DROPPED,11
121819,PAUSED,22
115090,CURRENT,49
115090,PLANNING,867
115090,COMPLETED,1723
115090,DROPPED,6
115090,PAUSED,6
116186,CURRENT,16635
116186,PLANNING,17035
116186,COMPLETED,506
116186,DROPPED,2491
116186,PAUSED,1980
146243,CURRENT,17
146243,PLANNING,272
146243,COMPLETED,797
146243,DROPPED,0
146243,PAUSED,1
142927,CURRENT,49
142927,PLANNING,804
142927,COMPLETED,1209
142927,DROPPED,3
142927,PAUSED,1
134369,CURRENT,9148
134369,PLANNING,4673
134369,COMPLETED,118
134369,DROPPED,768
134369,PAUSED,652
127588,CURRENT,129
127588,PLANNING,316
127588,COMPLETED,515
127588,DROPPED,10
127588,PAUSED,4
101625,CURRENT,8856
101625,PLANNING,2524
101625,COMPLETED,152
101625,DROPPED,1192
101625,PAUSED,916
156039,CURRENT,17394
156039,PLANNING,7915
156039,COMPLETED,80
156039,DROPPED,468
156039,PAUSED,138
169749,CURRENT,39
169749,PLANNING,57
169749,COMPLETED,5
169749,DROPPED,12
169749,PAUSED,6
120475,CURRENT,316
120475,PLANNING,458
120475,COMPLETED,264
120475,DROPPED,94
120475,PAUSED,60
129452,CURRENT,549
129452,PLANNING,382
129452,COMPLETED,52
129452,DROPPED,127
129452,PAUSED,61
102547,CURRENT,3861
102547,PLANNING,1662
102547,COMPLETED,41
102547,DROPPED,445
102547,PAUSED,344
102548,CURRENT,49
102548,PLANNING,189
102548,COMPLETED,6
102548,DROPPED,7
102548,PAUSED,5
98671,CURRENT,1295
98671,PLANNING,2020
98671,COMPLETED,1580
98671,DROPPED,241
98671,PAUSED,161
99824,CURRENT,871
99824,PLANNING,1021
99824,COMPLETED,22
99824,DROPPED,129
99824,PAUSED,108
109321,CURRENT,1924
109321,PLANNING,7905
109321,COMPLETED,8942
109321,DROPPED,3201
109321,PAUSED,776
102246,CURRENT,391
102246,PLANNING,792
102246,COMPLETED,495
102246,DROPPED,108
102246,PAUSED,62
74569,CURRENT,516
74569,PLANNING,376
74569,COMPLETED,327
74569,DROPPED,97
74569,PAUSED,66
74363,CURRENT,23
74363,PLANNING,110
74363,COMPLETED,5
74363,DROPPED,5
74363,PAUSED,3
104023,CURRENT,618
104023,PLANNING,684
104023,COMPLETED,33
104023,DROPPED,95
104023,PAUSED,133
118916,CURRENT,360
118916,PLANNING,308
118916,COMPLETED,26
118916,DROPPED,36
118916,PAUSED,27
116240,CURRENT,15
116240,PLANNING,50
116240,COMPLETED,1
116240,DROPPED,2
116240,PAUSED,2
120945,CURRENT,815
120945,PLANNING,578
120945,COMPLETED,4
120945,DROPPED,61
120945,PAUSED,23
127714,CURRENT,16
127714,PLANNING,110
127714,COMPLETED,2
127714,DROPPED,0
127714,PAUSED,0
113412,CURRENT,156
113412,PLANNING,373
113412,COMPLETED,383
113412,DROPPED,29
113412,PAUSED,16
135325,CURRENT,10944
135325,PLANNING,2018
135325,COMPLETED,175
135325,DROPPED,521
135325,PAUSED,854
98625,CURRENT,2655
98625,PLANNING,1971
98625,COMPLETED,27
98625,DROPPED,194
98625,PAUSED,197
159439,CURRENT,4712
159439,PLANNING,946
159439,COMPLETED,27
159439,DROPPED,221
159439,PAUSED,202
132029,CURRENT,26642
132029,PLANNING,19881
132029,COMPLETED,431
132029,DROPPED,1487
132029,PAUSED,3065
152404,CURRENT,4799
152404,PLANNING,1705
152404,COMPLETED,44
152404,DROPPED,115
152404,PAUSED,222
162804,CURRENT,177
