media_id,related_media_id,relation_type
293,42447,ADAPTATION
293,159559,CHARACTER
294,295,SEQUEL
295,294,PREQUEL
296,30935,ADAPTATION
297,30328,ADAPTATION
297,4361,SIDE_STORY
298,30117,ADAPTATION
298,454,SIDE_STORY
298,1994,SIDE_STORY
298,110286,SUMMARY
298,299,PREQUEL
298,31355,PREQUEL
299,298,SEQUEL
299,48,PREQUEL
299,31355,PARENT
300,1225,SEQUEL
300,30662,ADAPTATION
301,71117,ADAPTATION
302,7308,SUMMARY
302,2614,OTHER
302,2613,OTHER
305,37756,ADAPTATION
306,30072,ADAPTATION
308,88152,ADAPTATION
311,37948,ADAPTATION
311,313,SUMMARY
311,8542,ALTERNATIVE
312,314,PREQUEL
312,37948,ADAPTATION
313,37948,ADAPTATION
313,311,PARENT
314,8542,PREQUEL
314,312,SEQUEL
314,37948,ADAPTATION
316,157195,ADAPTATION
317,408,PREQUEL
317,6151,SIDE_STORY
317,6152,SUMMARY
317,2952,ALTERNATIVE
317,110503,PREQUEL
317,156571,CHARACTER
318,2217,SEQUEL
318,1234,SPIN_OFF
319,33284,ADAPTATION
320,3323,SEQUEL
320,221,CHARACTER
321,32910,ADAPTATION
322,30029,ADAPTATION
322,852,CHARACTER
323,759,CHARACTER
325,30475,ADAPTATION
326,30128,ADAPTATION
327,33692,ADAPTATION
328,107627,SIDE_STORY
330,30572,ADAPTATION
331,332,SEQUEL
331,34080,ADAPTATION
331,796,SIDE_STORY
331,98144,ALTERNATIVE
331,168576,ALTERNATIVE
332,331,PREQUEL
332,34080,ADAPTATION
333,33464,ADAPTATION
334,520,PREQUEL
334,30091,ADAPTATION
335,30659,ADAPTATION
336,771,SEQUEL
336,33268,ALTERNATIVE
337,30489,ADAPTATION
339,35461,SIDE_STORY
340,41854,ADAPTATION
341,30534,ADAPTATION
342,72125,ADAPTATION
343,30457,ADAPTATION
343,2580,SIDE_STORY
344,33097,ADAPTATION
345,2035,SEQUEL
345,30729,ADAPTATION
346,9967,SIDE_STORY
347,47225,ALTERNATIVE
349,3301,ALTERNATIVE
350,351,SEQUEL
350,34175,ADAPTATION
350,108630,CHARACTER
350,108726,OTHER
350,176300,OTHER
351,350,PREQUEL
351,352,SEQUEL
351,2947,SIDE_STORY
352,351,PREQUEL
352,12591,SIDE_STORY
352,2948,SIDE_STORY
352,1376,SIDE_STORY
352,353,SEQUEL
353,59283,SEQUEL
353,352,PREQUEL
357,2131,SEQUEL
357,51646,ADAPTATION
358,36324,ADAPTATION
358,32956,ALTERNATIVE
359,31293,ADAPTATION
360,33000,ADAPTATION
361,362,SEQUEL
362,361,PREQUEL
362,363,ALTERNATIVE
363,1071,SEQUEL
363,362,ALTERNATIVE
364,47026,ADAPTATION
365,30314,ADAPTATION
366,6443,PREQUEL
366,4718,SIDE_STORY
367,103,PREQUEL
367,37270,ADAPTATION
368,972,PREQUEL
368,1401,SEQUEL
368,2873,SIDE_STORY
368,5347,SIDE_STORY
368,96920,ALTERNATIVE
369,31315,PARENT
369,107377,SEQUEL
369,101283,PARENT
370,769,PREQUEL
370,693,ALTERNATIVE
370,767,ALTERNATIVE
370,769,ALTERNATIVE
370,34102,ALTERNATIVE
373,374,ALTERNATIVE
373,375,ALTERNATIVE
373,39888,SIDE_STORY
374,373,ALTERNATIVE
374,375,ALTERNATIVE
375,3232,SIDE_STORY
375,373,ALTERNATIVE
375,374,ALTERNATIVE
375,92404,ADAPTATION
376,226,PARENT
377,1733,PREQUEL
377,378,SEQUEL
378,377,PREQUEL
378,12351,SIDE_STORY
379,30695,ADAPTATION
379,564,SPIN_OFF
380,123,PREQUEL
380,381,SEQUEL
380,30084,ADAPTATION
381,380,PREQUEL
381,124,SEQUEL
381,30084,ADAPTATION
382,30318,ADAPTATION
382,21280,SEQUEL
383,652,SEQUEL
383,13287,SIDE_STORY
383,30672,ADAPTATION
383,1600,ALTERNATIVE
385,52897,ADAPTATION
386,31014,ADAPTATION
387,35356,ADAPTATION
387,134953,SIDE_STORY
387,64211,ALTERNATIVE
388,39546,ADAPTATION
391,40738,ALTERNATIVE
391,134728,PREQUEL
393,182,ALTERNATIVE
394,53,PREQUEL
394,3266,SIDE_STORY
394,30075,ADAPTATION
396,290,PREQUEL
396,397,SEQUEL
396,399,SUMMARY
396,30519,ALTERNATIVE
397,396,PREQUEL
397,398,SEQUEL
397,30519,ALTERNATIVE
398,397,PREQUEL
399,396,PARENT
400,37438,ADAPTATION
400,1226,SPIN_OFF
400,102401,SIDE_STORY
400,4650,OTHER
401,45,PREQUEL
402,46655,ADAPTATION
402,607,ALTERNATIVE
403,797,SEQUEL
403,33826,ADAPTATION
403,649,ALTERNATIVE
404,30611,ADAPTATION
404,144677,ALTERNATIVE
406,2684,SEQUEL
406,31221,ADAPTATION
407,31675,ADAPTATION
408,317,SEQUEL
411,5501,SIDE_STORY
411,167110,ADAPTATION
412,31448,ADAPTATION
415,6625,ALTERNATIVE
415,84273,ADAPTATION
416,54979,ADAPTATION
417,30700,PARENT
419,30513,ADAPTATION
420,31705,ADAPTATION
420,108353,ALTERNATIVE
421,422,SEQUEL
421,1903,SUMMARY
422,421,PREQUEL
422,423,SEQUEL
422,1903,SUMMARY
422,125601,SIDE_STORY
423,422,PREQUEL
423,1584,SEQUEL
424,1803,SEQUEL
424,1794,SIDE_STORY
424,1796,SIDE_STORY
424,1802,ALTERNATIVE
424,2722,CHARACTER
424,70239,ALTERNATIVE
425,32180,ADAPTATION
425,13843,CHARACTER
427,428,SEQUEL
427,1501,SPIN_OFF
427,92450,ADAPTATION
427,61951,SPIN_OFF
428,427,PREQUEL
428,429,SEQUEL
429,428,PREQUEL
433,37247,ADAPTATION
434,114746,ALTERNATIVE
434,31780,ADAPTATION
440,441,ALTERNATIVE
440,30772,ALTERNATIVE
440,103646,SEQUEL
440,56103,ALTERNATIVE
441,440,ALTERNATIVE
441,30931,ADAPTATION
443,195,PARENT
443,196,SPIN_OFF
444,158,PREQUEL
444,1729,SEQUEL
444,3469,SIDE_STORY
444,34177,ADAPTATION
444,31227,ALTERNATIVE
445,12699,CHARACTER
445,32559,ALTERNATIVE
446,447,PREQUEL
446,1024,PREQUEL
447,446,SEQUEL
447,1024,SEQUEL
447,32722,ADAPTATION
448,174,PREQUEL
454,298,PARENT
455,15159,SEQUEL
455,50104,ADAPTATION
456,34116,ADAPTATION
458,38404,ADAPTATION
469,30387,ADAPTATION
470,30604,ADAPTATION
471,1720,SEQUEL
471,39990,ADAPTATION
471,472,PARENT
471,159133,CHARACTER
472,685,SEQUEL
472,3977,SIDE_STORY
472,471,SPIN_OFF
472,289,CHARACTER
472,31589,ALTERNATIVE
472,159133,CHARACTER
472,3085,CHARACTER
473,1001,SEQUEL
476,41748,ADAPTATION
476,38455,ALTERNATIVE
477,962,SEQUEL
477,30081,ADAPTATION
477,30124,ADAPTATION
478,10447,SEQUEL
478,2170,ALTERNATIVE
478,6032,ALTERNATIVE
478,16415,ALTERNATIVE
478,21119,OTHER
478,47942,ADAPTATION
478,68717,ADAPTATION
479,30326,ADAPTATION
481,482,SEQUEL
481,3972,SEQUEL
481,30054,ADAPTATION
481,1894,SIDE_STORY
481,5458,SIDE_STORY
481,6951,SIDE_STORY
481,550,ALTERNATIVE
481,10015,OTHER
481,20552,OTHER
481,21265,SEQUEL
481,98231,OTHER
481,114072,OTHER
481,123074,SIDE_STORY
481,142842,OTHER
481,174439,OTHER
482,481,PREQUEL
482,3972,SEQUEL
482,6951,SIDE_STORY
482,10015,OTHER
482,20552,OTHER
482,98231,OTHER
482,114072,OTHER
482,33041,ADAPTATION
482,142842,OTHER
483,53799,ADAPTATION
483,53800,ADAPTATION
484,129,PARENT
485,34828,ADAPTATION
487,241,PREQUEL
487,30325,ADAPTATION
488,1888,SEQUEL
488,30371,ADAPTATION
488,4156,SIDE_STORY
489,3449,SIDE_STORY
489,31690,ADAPTATION
490,5419,SEQUEL
490,33002,ADAPTATION
492,1079,PREQUEL
493,1079,PARENT
495,808,SEQUEL
495,30140,ADAPTATION
497,33740,ALTERNATIVE
497,2105,PARENT
498,2521,SEQUEL
499,46349,ALTERNATIVE
504,1800,PREQUEL
504,145895,OTHER
505,1886,SEQUEL
505,41567,ADAPTATION
506,31469,ADAPTATION
506,1974,ALTERNATIVE
506,3734,ALTERNATIVE
506,168581,ALTERNATIVE
507,243,SIDE_STORY
507,30332,ADAPTATION
508,41696,ADAPTATION
508,2399,SIDE_STORY
508,7329,SIDE_STORY
508,7330,SIDE_STORY
508,8108,SIDE_STORY
508,8949,SIDE_STORY
508,8965,SIDE_STORY
508,117557,ALTERNATIVE
508,118641,PARENT
508,145406,SEQUEL
509,92015,ADAPTATION
510,2139,SEQUEL
510,2609,ALTERNATIVE
511,1058,SIDE_STORY
514,30406,ADAPTATION
515,1150,SEQUEL
515,207,CHARACTER
516,30390,ADAPTATION
516,2407,SIDE_STORY
516,2408,SIDE_STORY
516,5290,SIDE_STORY
516,5710,SIDE_STORY
516,8134,SIDE_STORY
516,20543,ALTERNATIVE
516,1596,CHARACTER
516,3659,CHARACTER
517,30160,ADAPTATION
517,24,PARENT
517,846,SEQUEL
518,2272,SIDE_STORY
518,3462,SIDE_STORY
518,5953,ALTERNATIVE
518,104148,CHARACTER
519,30744,ADAPTATION
520,334,SEQUEL
520,30091,ADAPTATION
521,1110,SEQUEL
521,30423,ADAPTATION
522,31436,ADAPTATION
524,196,PARENT
525,1622,PREQUEL
525,30470,ALTERNATIVE
526,30655,ADAPTATION
526,10036,OTHER
526,7366,SUMMARY
529,30773,ADAPTATION
529,609,SIDE_STORY
529,4695,OTHER
530,740,SEQUEL
530,30092,ADAPTATION
530,14751,ALTERNATIVE
531,997,SEQUEL
531,2937,SIDE_STORY
531,740,PARENT
532,740,PREQUEL
532,1239,SEQUEL
532,30092,ADAPTATION
532,997,SIDE_STORY
532,21462,ALTERNATIVE
533,6068,SEQUEL
533,48083,ADAPTATION
534,867,PREQUEL
534,1170,PREQUEL
534,535,SEQUEL
534,38876,ADAPTATION
534,536,PREQUEL
534,104723,CHARACTER
535,534,PREQUEL
535,866,SEQUEL
535,1172,SEQUEL
535,38876,ADAPTATION
536,1170,PREQUEL
536,869,SEQUEL
536,38876,ADAPTATION
536,534,SEQUEL
537,153906,CHARACTER
538,8767,SIDE_STORY
538,539,ALTERNATIVE
539,1146,SEQUEL
539,538,ALTERNATIVE
539,696,ALTERNATIVE
539,2725,SIDE_STORY
539,30855,ADAPTATION
539,122401,ADAPTATION
539,1133,ALTERNATIVE
540,1146,PREQUEL
540,541,SEQUEL
540,10351,SEQUEL
540,30855,ADAPTATION
541,540,PREQUEL
541,1147,SEQUEL
541,21429,SEQUEL
543,732,PREQUEL
543,31360,ADAPTATION
544,40725,ADAPTATION
546,51648,ADAPTATION
546,2027,SIDE_STORY
546,547,ALTERNATIVE
546,2015,SEQUEL
547,51648,ADAPTATION
547,546,ALTERNATIVE
550,2006,SEQUEL
550,30054,ADAPTATION
550,481,ALTERNATIVE
550,21265,OTHER
552,2961,PREQUEL
552,2397,SEQUEL
552,8490,SIDE_STORY
552,32387,ADAPTATION
552,114811,ALTERNATIVE
552,1132,SPIN_OFF
552,859,SPIN_OFF
552,21820,SPIN_OFF
552,8624,SPIN_OFF
552,110734,OTHER
552,874,SPIN_OFF
552,11385,CHARACTER
552,129811,ADAPTATION
552,137309,SPIN_OFF
552,2123,SPIN_OFF
552,36774,ALTERNATIVE
553,30918,ADAPTATION
554,555,SEQUEL
554,557,SIDE_STORY
554,33414,ALTERNATIVE
555,554,PREQUEL
555,556,SEQUEL
556,554,PREQUEL
556,555,PREQUEL
557,554,PARENT
558,627,PREQUEL
558,5029,PREQUEL
558,1842,SEQUEL
558,40978,ADAPTATION
559,165,PARENT
560,75,SEQUEL
561,1165,ALTERNATIVE
561,30511,ALTERNATIVE
561,608,OTHER
561,123612,SPIN_OFF
562,1964,PREQUEL
563,1187,SEQUEL
563,30683,ADAPTATION
564,379,PARENT
565,48606,ADAPTATION
567,30283,ADAPTATION
567,129608,SEQUEL
568,1349,CHARACTER
568,1347,ALTERNATIVE
570,34619,CHARACTER
571,124774,ADAPTATION
571,135585,SIDE_STORY
573,1191,SEQUEL
573,21566,OTHER
573,30506,ADAPTATION
573,1232,ALTERNATIVE
573,95208,ALTERNATIVE
574,929,PREQUEL
574,47273,ADAPTATION
576,31728,ADAPTATION
577,33498,ADAPTATION
579,1918,CHARACTER
582,38590,ADAPTATION
585,35228,ADAPTATION
585,597,CHARACTER
586,2246,CHARACTER
586,35158,ADAPTATION
587,40349,ADAPTATION
587,43352,ADAPTATION
588,31607,ADAPTATION
589,915,SEQUEL
589,34945,ADAPTATION
590,89675,ADAPTATION
590,34149,ALTERNATIVE
591,886,SEQUEL
591,35724,ADAPTATION
591,1749,SIDE_STORY
592,4191,PREQUEL
593,33489,ADAPTATION
593,13233,SPIN_OFF
597,31372,ADAPTATION
597,585,CHARACTER
598,1768,SEQUEL
598,31485,ADAPTATION
598,34750,ADAPTATION
598,3190,CHARACTER
599,15743,SIDE_STORY
601,48753,ADAPTATION
601,1062,ALTERNATIVE
602,159237,ADAPTATION
603,1929,SEQUEL
603,55921,ADAPTATION
603,20577,ALTERNATIVE
603,21001,ALTERNATIVE
603,1932,ALTERNATIVE
603,5684,ALTERNATIVE
603,7645,ALTERNATIVE
603,9893,ALTERNATIVE
603,12191,ALTERNATIVE
603,16419,ALTERNATIVE
603,21506,ALTERNATIVE
603,98059,ALTERNATIVE
603,1534,ALTERNATIVE
603,100661,ALTERNATIVE
603,5753,CHARACTER
603,8133,CHARACTER
603,9979,CHARACTER
603,12221,CHARACTER
603,16442,CHARACTER
603,20549,CHARACTER
603,21137,CHARACTER
603,21504,CHARACTER
603,101908,CHARACTER
603,105857,ALTERNATIVE
603,112748,ALTERNATIVE
603,126905,ALTERNATIVE
603,11569,CHARACTER
603,131882,SIDE_STORY
603,10549,CHARACTER
603,142080,ALTERNATIVE
603,157883,ALTERNATIVE
603,159429,CHARACTER
603,171030,ALTERNATIVE
604,3320,ALTERNATIVE
604,39795,ADAPTATION
605,32569,ADAPTATION
606,42362,ALTERNATIVE
607,46655,ADAPTATION
607,402,ALTERNATIVE
608,1166,PREQUEL
608,1999,SEQUEL
608,561,PARENT
609,529,PARENT
610,51233,ALTERNATIVE
611,51137,ADAPTATION
611,5492,SIDE_STORY
613,31212,ADAPTATION
615,921,SEQUEL
615,920,SIDE_STORY
615,1048,PARENT
615,21440,ALTERNATIVE
616,35626,ADAPTATION
617,618,SEQUEL
618,617,PREQUEL
620,2486,PREQUEL
620,30199,ADAPTATION
620,2016,ALTERNATIVE
620,2017,ALTERNATIVE
623,33648,ADAPTATION
623,117019,SIDE_STORY
624,37660,ADAPTATION
626,660,SEQUEL
626,31499,ADAPTATION
627,558,SEQUEL
627,5029,SEQUEL
627,40978,ADAPTATION
629,630,SEQUEL
629,5466,SEQUEL
629,39806,ADAPTATION
630,629,PREQUEL
630,39806,ADAPTATION
631,277,PARENT
633,30974,ADAPTATION
634,31331,ADAPTATION
635,636,SEQUEL
636,635,PREQUEL
637,33829,ADAPTATION
645,135,PREQUEL
645,30020,ADAPTATION
646,42646,ADAPTATION
647,1904,SEQUEL
647,31146,ADAPTATION
647,31146,ALTERNATIVE
648,12881,SIDE_STORY
649,403,ALTERNATIVE
650,31319,ADAPTATION
650,917,PARENT
651,133,PREQUEL
652,383,PREQUEL
652,653,SEQUEL
652,2206,SIDE_STORY
653,652,PREQUEL
653,655,SEQUEL
653,654,SIDE_STORY
653,12225,SIDE_STORY
654,653,PARENT
655,653,PREQUEL
660,626,PREQUEL
661,2609,ALTERNATIVE
667,1654,SEQUEL
667,30779,ADAPTATION
668,36330,ADAPTATION
668,2910,OTHER
669,1591,ALTERNATIVE
669,240,OTHER
673,98,PARENT
675,1113,SEQUEL
678,40220,ADAPTATION
678,679,ALTERNATIVE
678,1099,SEQUEL
679,40220,ADAPTATION
679,678,ALTERNATIVE
679,3005,SEQUEL
682,684,SEQUEL
682,683,SIDE_STORY
682,1037,CHARACTER
682,2485,SIDE_STORY
683,682,PARENT
684,682,PREQUEL
685,472,PREQUEL
685,686,SIDE_STORY
685,51258,ALTERNATIVE
686,685,PARENT
687,30554,ADAPTATION
687,117196,ALTERNATIVE
688,689,SEQUEL
688,30930,ADAPTATION
689,688,PREQUEL
690,1384,ALTERNATIVE
690,31223,ADAPTATION
691,2008,SEQUEL
691,30853,ADAPTATION
692,2007,ALTERNATIVE
693,370,ALTERNATIVE
693,767,ALTERNATIVE
693,769,ALTERNATIVE
694,34105,ADAPTATION
694,695,PARENT
695,694,OTHER
696,1006,SEQUEL
696,539,ALTERNATIVE
696,20726,OTHER
696,1918,SPIN_OFF
696,1101,SIDE_STORY
696,5781,SPIN_OFF
705,765,PREQUEL
705,112,PARENT
706,289,PREQUEL
706,5147,ALTERNATIVE
707,5147,PREQUEL
707,289,PARENT
709,117993,ADAPTATION
710,30663,ADAPTATION
710,1847,SIDE_STORY
711,3067,SEQUEL
711,101183,ALTERNATIVE
711,1650,PARENT
712,1746,PREQUEL
714,37634,ADAPTATION
714,5956,SEQUEL
715,30815,ADAPTATION
715,718,ALTERNATIVE
718,30815,ADAPTATION
718,715,ALTERNATIVE
719,31401,ADAPTATION
719,5784,ALTERNATIVE
721,31581,ADAPTATION
722,30833,ADAPTATION
723,31388,ADAPTATION
723,2800,PARENT
724,96634,ALTERNATIVE
727,49563,ADAPTATION
727,3155,ALTERNATIVE
729,33168,ADAPTATION
729,1552,SIDE_STORY
732,543,SEQUEL
732,31360,ADAPTATION
732,33988,ADAPTATION
733,734,SEQUEL
733,31578,ADAPTATION
734,733,PREQUEL
734,31578,ADAPTATION
736,31579,ADAPTATION
738,30134,ADAPTATION
740,530,PREQUEL
740,532,SEQUEL
740,30092,ADAPTATION
740,531,SIDE_STORY
740,14751,ALTERNATIVE
741,31507,ADAPTATION
744,34098,ADAPTATION
746,54748,ADAPTATION
747,30775,ADAPTATION
749,4314,SEQUEL
750,35098,ADAPTATION
750,1926,CHARACTER
752,33249,ADAPTATION
753,92394,ALTERNATIVE
756,2476,ALTERNATIVE
758,165,ALTERNATIVE
759,323,CHARACTER
760,174,PARENT
763,764,ALTERNATIVE
763,30359,ADAPTATION
763,84281,ADAPTATION
764,1746,SEQUEL
764,763,ALTERNATIVE
764,30363,ADAPTATION
765,275,SEQUEL
765,705,SEQUEL
765,112,PARENT
765,964,ALTERNATIVE
765,1741,ALTERNATIVE
766,1067,ALTERNATIVE
767,370,SEQUEL
767,693,ALTERNATIVE
767,769,SPIN_OFF
767,769,ALTERNATIVE
767,370,ALTERNATIVE
769,767,ALTERNATIVE
769,693,ALTERNATIVE
769,370,SEQUEL
771,336,PREQUEL
771,33268,ALTERNATIVE
776,34084,ADAPTATION
776,5865,SIDE_STORY
782,48549,ADAPTATION
783,45088,ADAPTATION
785,2724,CHARACTER
785,121664,CHARACTER
786,33080,ADAPTATION
788,32585,ADAPTATION
789,33711,ADAPTATION
789,31778,ALTERNATIVE
790,40954,SIDE_STORY
791,53777,ADAPTATION
795,31419,ADAPTATION
796,331,PARENT
797,403,PREQUEL
798,103123,ALTERNATIVE
798,1843,SEQUEL
799,5472,SEQUEL
799,32702,ADAPTATION
800,34342,ADAPTATION
808,495,PREQUEL
808,30140,ADAPTATION
810,36865,ADAPTATION
811,30818,ADAPTATION
811,1235,SIDE_STORY
811,1084,SIDE_STORY
814,22,PARENT
815,22,PARENT
817,1790,SIDE_STORY
818,31603,ADAPTATION
819,33127,ADAPTATION
823,33433,ADAPTATION
824,3157,SEQUEL
824,39848,ADAPTATION
825,99934,ALTERNATIVE
825,33001,ADAPTATION
831,1014,SEQUEL
831,33167,ADAPTATION
833,1149,SEQUEL
834,269,PARENT
835,38414,ADAPTATION
835,836,ALTERNATIVE
836,38414,ADAPTATION
836,835,ALTERNATIVE
837,31722,ADAPTATION
837,4078,SIDE_STORY
837,4903,ALTERNATIVE
838,31153,ADAPTATION
839,2591,PREQUEL
839,1937,SIDE_STORY
840,34844,ADAPTATION
841,45162,ADAPTATION
842,37747,ADAPTATION
842,5308,SIDE_STORY
842,21038,ALTERNATIVE
844,250,PARENT
846,24,PREQUEL
846,4015,SEQUEL
846,30160,ADAPTATION
846,517,PREQUEL
848,141,PARENT
850,4353,SIDE_STORY
850,57187,ALTERNATIVE
850,30666,ALTERNATIVE
851,36812,ADAPTATION
852,31216,ADAPTATION
852,7578,ALTERNATIVE
852,322,CHARACTER
854,50938,ADAPTATION
854,10373,SIDE_STORY
855,34974,ALTERNATIVE
855,33039,ALTERNATIVE
856,3593,SIDE_STORY
856,21218,SEQUEL
856,102573,SEQUEL
856,1830,SIDE_STORY
856,31160,ALTERNATIVE
857,9201,SEQUEL
857,30074,ADAPTATION
857,3791,SIDE_STORY
858,60305,ADAPTATION
858,9445,SIDE_STORY
858,266,PARENT
859,2606,SIDE_STORY
859,8491,SIDE_STORY
859,4712,SUMMARY
859,552,PARENT
859,11385,CHARACTER
859,31749,PARENT
860,6741,OTHER
860,30693,ALTERNATIVE
863,31667,ADAPTATION
863,6657,SIDE_STORY
866,535,PREQUEL
866,1172,SEQUEL
866,30717,ADAPTATION
867,868,PREQUEL
867,534,SEQUEL
867,50871,ADAPTATION
868,869,PREQUEL
868,867,SEQUEL
868,50871,ADAPTATION
869,536,PREQUEL
869,868,SEQUEL
869,50871,ADAPTATION
869,38876,ADAPTATION
870,33239,ADAPTATION
872,3991,SIDE_STORY
873,298,PREQUEL
873,3269,SEQUEL
873,110286,SUMMARY
873,30117,PREQUEL
873,145398,ALTERNATIVE
874,3033,SEQUEL
874,3032,SIDE_STORY
874,552,PARENT
874,11385,CHARACTER
874,32389,ADAPTATION
875,98138,ADAPTATION
876,1362,ALTERNATIVE
877,30028,ADAPTATION
878,168998,SEQUEL
878,21766,PREQUEL
879,33193,ALTERNATIVE
881,133,ALTERNATIVE
881,95842,ALTERNATIVE
884,30736,ADAPTATION
886,591,PREQUEL
886,1750,SIDE_STORY
887,888,PARENT
888,30093,ADAPTATION
888,887,SUMMARY
889,1519,SEQUEL
889,30735,ADAPTATION
890,1382,SEQUEL
890,4416,SEQUEL
890,5776,SIDE_STORY
890,43824,SIDE_STORY
907,30246,ADAPTATION
907,158541,SIDE_STORY
909,39473,ADAPTATION
910,1988,SEQUEL
910,42771,ALTERNATIVE
911,250,PARENT
912,41361,ADAPTATION
912,2851,SIDE_STORY
912,16345,SIDE_STORY
913,968,SEQUEL
913,50002,ADAPTATION
914,37577,ADAPTATION
915,589,PREQUEL
915,34010,ADAPTATION
916,34227,ADAPTATION
917,66611,ADAPTATION
917,650,SPIN_OFF
917,104329,OTHER
917,2466,CHARACTER
920,615,PARENT
921,615,PREQUEL
921,10520,SIDE_STORY
924,925,PREQUEL
924,926,SEQUEL
924,167064,SIDE_STORY
924,170751,SEQUEL
924,174005,SEQUEL
924,174309,CHARACTER
925,2268,PREQUEL
925,924,SEQUEL
925,170751,SEQUEL
925,174005,CHARACTER
925,175387,CHARACTER
926,6038,SEQUEL
926,924,PREQUEL
926,170751,SEQUEL
926,174309,CHARACTER
926,174618,CHARACTER
926,175387,CHARACTER
927,1675,PREQUEL
927,9528,SIDE_STORY
927,174008,SPIN_OFF
928,52001,ALTERNATIVE
929,574,SEQUEL
929,5372,SEQUEL
929,1657,OTHER
930,2761,SEQUEL
930,2760,SUMMARY
932,36566,ADAPTATION
933,39987,ADAPTATION
933,1841,SIDE_STORY
935,54038,PREQUEL
935,31899,OTHER
937,30668,ADAPTATION
937,54,ALTERNATIVE
937,9737,ALTERNATIVE
941,1489,SIDE_STORY
941,95627,OTHER
942,51387,ADAPTATION
942,30464,ALTERNATIVE
943,35682,ADAPTATION
944,77675,ADAPTATION
949,1002,SEQUEL
949,7248,SIDE_STORY
949,5462,SUMMARY
949,1911,ALTERNATIVE
949,51158,ADAPTATION
949,62811,ADAPTATION
949,139047,SPIN_OFF
950,36999,ADAPTATION
950,979,SEQUEL
951,6149,SEQUEL
951,9348,SEQUEL
951,3203,SIDE_STORY
951,21267,OTHER
951,45530,ADAPTATION
951,129134,OTHER
951,168556,PARENT
951,168571,SIDE_STORY
952,41189,ADAPTATION
953,30382,ADAPTATION
956,55450,ADAPTATION
956,1845,ALTERNATIVE
956,168580,ALTERNATIVE
957,1914,SEQUEL
957,43495,ADAPTATION
957,31490,ALTERNATIVE
958,1774,SIDE_STORY
958,30360,ADAPTATION
959,960,SEQUEL
960,959,PREQUEL
960,5854,SEQUEL
961,136126,ADAPTATION
961,143294,OTHER
962,477,PREQUEL
962,2563,SEQUEL
962,30081,ADAPTATION
962,5244,SIDE_STORY
962,30124,ADAPTATION
964,1741,SIDE_STORY
964,275,ALTERNATIVE
964,112,ALTERNATIVE
965,2464,SPIN_OFF
965,88912,ADAPTATION
966,32435,ADAPTATION
966,2172,SIDE_STORY
966,2450,SIDE_STORY
966,3744,SIDE_STORY
966,3745,SIDE_STORY
966,6217,SIDE_STORY
966,6460,SIDE_STORY
966,8358,SIDE_STORY
966,8359,SIDE_STORY
966,8360,SIDE_STORY
966,8361,SIDE_STORY
966,8362,SIDE_STORY
966,8363,SIDE_STORY
966,8364,SIDE_STORY
966,8365,SIDE_STORY
966,8366,SIDE_STORY
966,8367,SIDE_STORY
966,8368,SIDE_STORY
966,8369,SIDE_STORY
966,10116,SIDE_STORY
966,12499,SIDE_STORY
966,17113,SIDE_STORY
966,20535,SIDE_STORY
966,98092,SPIN_OFF
966,98093,SPIN_OFF
966,98744,SIDE_STORY
966,103690,SIDE_STORY
966,107993,SPIN_OFF
966,109931,SIDE_STORY
966,111312,SIDE_STORY
966,127331,SIDE_STORY
966,14095,CHARACTER
966,138450,SIDE_STORY
966,142549,SIDE_STORY
966,158595,SIDE_STORY
966,171145,SIDE_STORY
966,9799,SPIN_OFF
968,913,PREQUEL
968,50002,ADAPTATION
970,33483,ADAPTATION
972,368,SEQUEL
975,976,SEQUEL
975,30004,ADAPTATION
976,975,PREQUEL
976,30004,ADAPTATION
979,950,PREQUEL
980,39911,ADAPTATION
982,983,SIDE_STORY
983,982,PARENT
988,989,PREQUEL
989,988,SEQUEL
990,41395,ADAPTATION
991,137393,ADAPTATION
992,993,SEQUEL
992,1133,PARENT
993,992,PREQUEL
995,22,PREQUEL
995,2752,SEQUEL
995,30049,ADAPTATION
996,1239,PREQUEL
996,30092,ADAPTATION
996,148149,ALTERNATIVE
996,160850,ALTERNATIVE
997,531,PREQUEL
997,1240,SEQUEL
997,532,PARENT
997,38552,ADAPTATION
998,999,SEQUEL
998,31540,ADAPTATION
998,3620,SIDE_STORY
998,3952,ALTERNATIVE
999,998,PREQUEL
1000,1301,PREQUEL
1000,1645,SEQUEL
1000,35115,ADAPTATION
1000,1081,SIDE_STORY
1000,1676,SIDE_STORY
1000,2470,SIDE_STORY
1000,2202,ALTERNATIVE
1000,2203,ALTERNATIVE
1000,17269,ALTERNATIVE
1000,100148,ALTERNATIVE
1000,1491,CHARACTER
1000,1302,CHARACTER
1000,1706,ALTERNATIVE
1001,473,PREQUEL
1002,949,PREQUEL
1002,1911,ALTERNATIVE
1002,20465,OTHER
1002,31593,ADAPTATION
1002,51161,PREQUEL
1002,115006,SEQUEL
1005,31053,ALTERNATIVE
1006,696,PREQUEL
1006,1144,SEQUEL
1009,99934,PARENT
1014,831,PREQUEL
1016,30768,ADAPTATION
1016,17659,OTHER
1017,1018,SEQUEL
1017,69745,ADAPTATION
1017,101367,ALTERNATIVE
1017,104143,ALTERNATIVE
1017,30699,ALTERNATIVE
1018,1017,PREQUEL
1018,69745,ADAPTATION
1019,1020,SEQUEL
1019,35654,ADAPTATION
1019,120890,ALTERNATIVE
