media_id,score,amount
21399,100,13086
44893,10,58
44893,20,3
44893,30,12
44893,40,17
44893,50,37
44893,60,53
44893,70,228
44893,80,608
44893,90,1331
44893,100,1432
101311,10,22
101311,20,6
101311,30,48
101311,40,33
101311,50,78
101311,60,97
101311,70,345
101311,80,755
101311,90,1128
101311,100,760
143663,10,15
143663,20,7
143663,30,12
143663,40,17
143663,50,83
143663,60,121
143663,70,265
143663,80,256
143663,90,184
143663,100,185
143704,20,1
143704,30,5
143704,40,7
143704,50,16
143704,60,29
143704,70,75
143704,80,233
143704,90,177
143704,100,136
53751,10,30
53751,20,1
53751,30,1
53751,40,5
53751,50,32
53751,60,14
53751,70,83
53751,80,204
53751,90,465
53751,100,709
17074,10,266
17074,20,80
17074,30,127
17074,40,208
17074,50,593
17074,60,1263
17074,70,4459
17074,80,12927
17074,90,24965
17074,100,22847
143720,10,2
143720,20,1
143720,30,3
143720,40,2
143720,50,7
143720,60,6
143720,70,48
143720,80,137
143720,90,174
143720,100,150
143721,10,1
143721,30,2
143721,40,2
143721,50,13
143721,60,11
143721,70,62
143721,80,131
143721,90,142
143721,100,108
20593,10,156
20593,20,92
20593,30,235
20593,40,495
20593,50,1405
20593,60,3611
20593,70,11514
20593,80,18478
20593,90,10747
20593,100,5177
100815,10,127
100815,20,39
100815,30,81
100815,40,155
100815,50,398
100815,60,852
100815,70,2811
100815,80,6947
100815,90,9119
100815,100,5792
21745,10,210
21745,20,58
21745,30,78
21745,40,130
21745,50,301
21745,60,697
21745,70,2241
21745,80,6232
21745,90,13611
21745,100,17196
143747,10,11
143747,20,1
143747,30,2
143747,50,1
143747,60,3
143747,70,11
143747,80,30
143747,90,95
143747,100,215
143749,30,1
143749,40,1
143749,50,5
143749,60,5
143749,70,22
143749,80,59
143749,90,85
143749,100,108
96019,10,3
96019,30,28
96019,40,1
96019,50,4
96019,60,15
96019,70,58
96019,80,138
96019,90,156
96019,100,120
143762,40,2
143762,50,2
143762,60,7
143762,70,31
143762,80,56
143762,90,81
143762,100,63
143763,10,8
143763,20,1
143763,40,1
143763,50,3
143763,60,3
143763,70,12
143763,80,26
143763,90,69
143763,100,116
143764,10,1
143764,40,1
143764,50,5
143764,60,6
143764,70,17
143764,80,34
143764,90,69
143764,100,71
100355,40,2
100355,50,35
100355,60,11
100355,70,25
100355,80,59
100355,90,69
100355,100,83
143775,40,2
143775,50,7
143775,60,10
143775,70,17
143775,80,31
143775,90,22
143775,100,28
143776,40,2
143776,50,3
143776,60,10
143776,70,11
143776,80,25
143776,90,23
143776,100,23
143778,40,1
143778,50,2
143778,60,4
143778,70,10
143778,80,15
143778,90,17
143778,100,21
143780,40,1
143780,50,2
143780,60,2
143780,70,2
143780,80,6
143780,90,9
143780,100,13
165881,60,1
165881,70,2
165881,80,1
165881,90,9
165881,100,13
110415,20,1
110415,40,2
110415,50,1
110415,60,2
110415,70,1
110415,80,5
110415,90,6
110415,100,5
48161,20,1
48161,30,1
48161,40,2
48161,50,6
48161,60,14
48161,70,42
48161,80,71
48161,90,86
48161,100,63
6594,10,171
6594,20,67
6594,30,147
6594,40,342
6594,50,739
6594,60,1529
6594,70,4081
6594,80,8365
6594,90,10024
6594,100,5773
100995,10,1
100995,30,2
100995,40,2
100995,50,11
100995,60,8
100995,70,17
100995,80,14
100995,90,8
100995,100,9
48162,40,1
48162,50,1
48162,60,2
48162,70,8
48162,80,13
48162,90,9
48162,100,9
58075,20,3
58075,30,7
58075,40,6
58075,50,19
58075,60,27
58075,70,50
58075,80,50
58075,90,25
58075,100,11
87161,10,1
87161,30,1
87161,40,5
87161,50,8
87161,60,10
87161,70,34
87161,80,27
87161,90,22
87161,100,15
144028,70,1
144028,80,2
144028,90,2
144028,100,3
144029,50,1
144029,80,3
144029,90,5
144029,100,3
144030,60,1
144030,70,1
144030,80,2
144030,90,1
144030,100,3
144031,80,2
144031,90,3
144031,100,3
144032,40,1
144032,70,2
144032,80,1
144032,90,2
144032,100,3
144033,10,1
144033,50,1
144033,70,3
144033,90,5
144033,100,3
143838,10,9
143838,20,2
143838,30,3
143838,40,4
143838,50,7
143838,60,10
143838,70,49
143838,80,128
143838,90,307
143838,100,428
39726,10,14
39726,20,7
39726,30,9
39726,40,15
39726,50,37
39726,60,53
39726,70,145
39726,80,380
39726,90,689
39726,100,484
87272,40,1
87272,50,2
87272,60,1
87272,70,1
87272,80,3
87272,90,4
87272,100,6
144085,60,1
144085,80,2
144085,90,3
144085,100,2
144083,50,1
144083,70,1
144083,80,2
144083,90,1
144083,100,2
144086,60,1
144086,90,3
144086,100,2
144087,90,1
144087,100,3
21803,10,46
21803,20,40
21803,30,124
21803,40,165
21803,50,421
21803,60,837
21803,70,2086
21803,80,3317
21803,90,2374
21803,100,1023
101912,10,4
101912,20,5
101912,30,19
101912,40,16
101912,50,95
101912,60,130
101912,70,154
101912,80,73
101912,90,23
101912,100,12
143839,10,4
143839,20,3
143839,30,8
143839,40,8
143839,50,21
143839,60,51
143839,70,164
143839,80,240
143839,90,168
143839,100,58
143840,10,13
143840,20,1
143840,30,4
143840,40,6
143840,50,10
143840,60,13
143840,70,41
143840,80,102
143840,90,226
143840,100,125
143841,10,9
143841,30,1
143841,40,2
143841,50,7
143841,60,7
143841,70,20
143841,80,33
143841,90,122
143841,100,261
143842,10,11
143842,20,1
143842,30,3
143842,40,4
143842,50,4
143842,60,6
143842,70,21
143842,80,50
143842,90,94
143842,100,207
153411,20,1
153411,30,2
153411,40,1
153411,70,1
153411,80,4
153411,90,3
153411,100,12
108931,20,3
108931,30,1
108931,40,1
108931,50,5
108931,60,4
108931,70,5
108931,90,2
108931,100,2
51115,10,1
51115,30,1
51115,40,4
51115,50,3
51115,60,5
51115,70,10
51115,80,15
51115,90,43
51115,100,19
144054,30,1
144054,40,3
144054,50,2
144054,60,2
144054,70,6
144054,80,10
144054,90,22
144054,100,12
144055,50,1
144055,60,2
144055,70,7
144055,80,8
144055,90,16
144055,100,15
144056,10,1
144056,20,2
144056,30,2
144056,40,2
144056,50,3
144056,60,4
144056,70,5
144056,80,2
144056,90,3
144056,100,2
144057,90,1
144057,100,1
45200,60,3
45200,70,3
45200,80,3
45200,90,9
45200,100,3
126755,20,1
126755,30,3
126755,50,3
126755,60,10
126755,70,24
126755,80,50
126755,90,25
126755,100,10
126574,20,2
126574,30,5
126574,40,1
126574,50,6
126574,60,7
126574,70,7
126574,80,2
126574,90,3
126574,100,1
113428,10,113
113428,20,100
113428,30,219
113428,40,387
113428,50,861
113428,60,1494
113428,70,2699
113428,80,2670
113428,90,1501
113428,100,582
103100,10,2
103100,20,8
103100,30,3
103100,40,5
103100,50,9
103100,60,13
103100,70,22
103100,80,20
103100,90,10
103100,100,9
97629,10,1
97629,30,1
97629,40,2
97629,50,3
97629,60,6
97629,70,22
97629,80,32
97629,90,29
97629,100,6
86808,20,2
86808,30,5
86808,40,10
86808,50,37
86808,60,70
86808,70,160
86808,80,185
86808,90,111
86808,100,31
144128,40,1
144128,50,1
144128,70,1
144128,80,2
144128,90,2
144128,100,1
144129,40,1
144129,50,1
144129,70,2
144129,80,2
144129,90,1
144129,100,1
144130,40,1
144130,60,1
144130,70,1
144130,80,2
144130,90,2
144130,100,1
144131,40,1
144131,60,2
144131,70,1
144131,90,2
144131,100,1
144132,40,2
144132,60,1
144132,70,1
144132,90,1
144132,100,2
144133,40,1
144133,60,1
144133,70,1
144133,80,1
144133,90,1
144133,100,2
144134,80,4
144134,100,2
144135,40,1
144135,70,1
144135,80,1
144135,90,2
144135,100,1
144136,40,1
144136,80,2
144136,90,2
144136,100,1
144137,30,1
144137,80,3
144137,100,1
144138,40,1
144138,100,3
144127,40,1
144127,60,3
144127,70,6
144127,80,14
144127,90,4
144127,100,1
99678,10,33
99678,20,34
99678,30,54
99678,40,83
99678,50,391
99678,60,301
99678,70,156
99678,80,60
99678,90,39
99678,100,44
74227,10,14
74227,30,3
74227,40,4
74227,50,14
74227,60,29
74227,70,101
74227,80,191
74227,90,279
74227,100,331
143726,10,10
143726,30,1
143726,40,3
143726,50,1
143726,60,1
143726,70,11
143726,80,43
143726,90,145
143726,100,267
85538,10,20
85538,20,21
85538,30,33
85538,40,48
85538,50,116
85538,60,122
85538,70,116
85538,80,43
85538,90,23
85538,100,81
143724,20,1
143724,30,3
143724,40,2
143724,50,8
143724,60,18
143724,70,46
143724,80,104
143724,90,138
143724,100,104
143722,10,9
143722,20,1
143722,30,1
143722,40,1
143722,50,5
143722,60,8
143722,70,23
143722,80,86
143722,90,172
143722,100,181
20918,10,137
20918,20,60
20918,30,191
20918,40,367
20918,50,1112
20918,60,2664
20918,70,8765
20918,80,17236
20918,90,11054
20918,100,5189
21262,10,156
21262,20,25
21262,30,88
21262,40,154
21262,50,493
21262,60,1163
21262,70,4229
21262,80,11996
21262,90,15939
21262,100,8897
21520,10,152
21520,20,86
21520,30,239
21520,40,453
21520,50,1550
21520,60,3748
21520,70,9480
21520,80,9814
21520,90,4452
21520,100,2817
11597,10,351
11597,20,202
11597,30,457
11597,40,924
11597,50,2120
11597,60,4615
11597,70,13889
11597,80,27888
11597,90,21626
11597,100,9912
95265,30,29
95265,40,3
95265,50,8
95265,60,15
95265,70,32
95265,80,27
95265,90,7
95265,100,15
102859,10,9
102859,20,17
102859,30,27
102859,40,46
102859,50,121
102859,60,153
102859,70,123
102859,80,51
102859,90,22
102859,100,24
143703,10,5
143703,20,2
143703,30,4
143703,40,7
143703,50,13
143703,60,37
143703,70,93
143703,80,212
143703,90,244
143703,100,147
143743,10,2
143743,40,6
143743,50,15
143743,60,36
143743,70,66
143743,80,96
143743,90,51
143743,100,42
50983,50,1
50983,60,4
50983,70,8
50983,80,8
50983,90,4
50983,100,2
104434,10,24
104434,20,25
104434,30,58
104434,40,91
104434,50,366
104434,60,551
104434,70,626
104434,80,304
104434,90,178
104434,100,179
106790,10,2
106790,20,2
106790,30,5
106790,40,7
106790,50,19
106790,60,20
106790,70,69
106790,80,32
106790,90,22
106790,100,16
77000,10,17
77000,20,16
77000,30,39
77000,40,81
77000,50,233
77000,60,402
77000,70,485
77000,80,254
77000,90,121
77000,100,65
65243,10,255
65243,20,47
65243,30,70
65243,40,100
65243,50,263
65243,60,456
65243,70,1576
65243,80,3938
65243,90,9187
65243,100,11986
20992,10,438
20992,20,101
20992,30,216
20992,40,425
20992,50,1506
20992,60,3471
20992,70,14236
20992,80,41037
20992,90,61418
20992,100,46471
21698,10,436
21698,20,98
21698,30,213
21698,40,387
21698,50,1349
21698,60,3058
21698,70,10890
21698,80,30597
21698,90,55617
21698,100,49610
98885,10,62
98885,20,13
98885,30,29
98885,40,34
98885,50,191
98885,60,344
98885,70,988
98885,80,1749
98885,90,1459
98885,100,1326
98884,10,54
98884,20,11
98884,30,30
98884,40,38
98884,50,185
98884,60,358
98884,70,1057
98884,80,1663
98884,90,1275
98884,100,1154
21244,10,61
21244,20,7
21244,30,27
21244,40,49
21244,50,194
21244,60,374
21244,70,1117
21244,80,1453
21244,90,1024
21244,100,955
21120,10,61
21120,20,8
21120,30,28
21120,40,57
21120,50,213
21120,60,447
21120,70,1254
21120,80,1541
21120,90,1085
21120,100,929
20464,10,948
20464,20,363
20464,30,717
20464,40,1299
20464,50,3588
20464,60,7382
20464,70,24624
20464,80,59674
20464,90,70767
20464,100,52870
115217,10,19
115217,20,17
115217,30,18
115217,40,37
115217,50,78
115217,60,110
115217,70,133
115217,80,96
115217,90,63
115217,100,79
20884,10,36
20884,20,42
20884,30,75
20884,40,127
20884,50,725
20884,60,1571
20884,70,4138
20884,80,3834
20884,90,2306
20884,100,1935
107263,10,66
107263,20,48
107263,30,77
107263,40,140
107263,50,239
107263,60,353
107263,70,303
107263,80,175
107263,90,182
107263,100,202
111790,10,93
111790,20,49
111790,30,157
111790,40,268
111790,50,1239
111790,60,3100
111790,70,10180
111790,80,14232
111790,90,8619
111790,100,6987
106625,10,302
106625,20,77
106625,30,217
106625,40,432
106625,50,1534
106625,60,3627
106625,70,13290
106625,80,32129
106625,90,34804
106625,100,23773
113538,10,278
113538,20,76
113538,30,155
113538,40,328
113538,50,987
113538,60,2202
113538,70,8022
113538,80,20570
113538,90,30768
113538,100,22984
153658,10,5
153658,30,2
153658,40,3
153658,50,4
153658,60,5
153658,70,11
153658,80,18
153658,90,63
153658,100,68
107351,10,17
107351,20,8
107351,30,19
107351,40,46
107351,50,172
107351,60,301
107351,70,628
107351,80,480
107351,90,337
107351,100,348
21348,10,30
21348,20,15
21348,30,61
21348,40,96
21348,50,495
21348,60,1088
21348,70,2907
21348,80,2839
21348,90,1954
21348,100,1789
147972,10,6
147972,30,7
147972,40,12
147972,50,32
147972,60,68
147972,70,170
147972,80,322
147972,90,353
147972,100,357
86054,10,1
86054,20,2
86054,30,2
86054,40,5
86054,50,5
86054,60,17
86054,70,32
86054,80,23
86054,90,23
86054,100,20
125493,50,1
125493,80,1
125493,90,6
125493,100,6
91850,40,2
91850,60,1
91850,70,1
91850,80,3
91850,90,12
91850,100,12
60987,10,8
60987,20,5
60987,30,14
60987,40,36
60987,50,124
60987,60,229
60987,70,438
60987,80,236
60987,90,168
60987,100,106
109512,10,6
109512,30,5
109512,40,4
109512,50,17
109512,60,29
109512,70,66
109512,80,84
109512,90,93
109512,100,91
85194,10,4
85194,20,6
85194,30,20
85194,40,39
85194,50,119
85194,60,208
85194,70,214
85194,80,94
85194,90,49
85194,100,24
66933,10,8
66933,20,10
66933,30,7
66933,40,17
66933,50,67
66933,60,146
66933,70,379
66933,80,648
66933,90,588
66933,100,266
20946,10,191
20946,20,129
20946,30,344
20946,40,634
20946,50,1836
20946,60,3642
20946,70,9044
20946,80,13334
20946,90,9246
20946,100,4776
82389,10,7
82389,20,8
82389,30,16
82389,40,29
82389,50,101
82389,60,148
82389,70,224
82389,80,118
82389,90,56
82389,100,36
54294,10,83
54294,20,51
54294,30,148
54294,40,292
54294,50,690
54294,60,1211
54294,70,3140
54294,80,4769
54294,90,4292
54294,100,3636
63297,10,8
63297,20,5
63297,30,7
63297,40,18
63297,50,49
63297,60,68
63297,70,192
63297,80,262
63297,90,257
63297,100,282
20900,10,21
20900,20,14
20900,30,30
20900,40,59
20900,50,245
20900,60,472
20900,70,1265
20900,80,1580
20900,90,1152
20900,100,904
20596,10,373
20596,20,248
20596,30,766
20596,40,1427
20596,50,4045
20596,60,8114
20596,70,18974
20596,80,22317
20596,90,13798
20596,100,9297
20837,10,40
20837,20,58
20837,30,108
20837,40,240
20837,50,805
20837,60,1659
20837,70,3617
20837,80,2846
20837,90,1399
20837,100,1056
139852,20,4
139852,50,2
139852,60,14
139852,70,11
139852,80,12
139852,90,12
139852,100,3
37378,10,22
37378,20,14
37378,30,36
37378,40,65
37378,50,228
37378,60,361
37378,70,847
37378,80,1007
37378,90,707
37378,100,404
92493,10,5
92493,20,9
92493,30,6
92493,40,7
92493,50,39
92493,60,58
92493,70,158
92493,80,196
92493,90,107
92493,100,106
82423,10,3
82423,30,1
82423,40,1
82423,50,20
82423,60,32
82423,70,45
82423,80,27
82423,90,8
82423,100,4
85755,10,3
85755,20,2
85755,30,5
85755,40,9
85755,50,65
85755,60,69
85755,70,124
85755,80,76
85755,90,36
85755,100,49
90097,10,1
90097,40,2
90097,50,1
90097,60,2
90097,70,6
90097,80,3
90097,90,4
90097,100,2
54172,10,2
54172,20,4
54172,30,14
54172,40,19
54172,50,57
54172,60,100
54172,70,223
54172,80,231
54172,90,150
54172,100,88
91144,10,2
91144,20,7
91144,30,16
91144,40,27
91144,50,69
91144,60,153
91144,70,325
91144,80,219
91144,90,91
91144,100,41
41282,10,2
41282,40,3
41282,50,6
41282,60,23
41282,70,40
41282,80,21
41282,90,8
41282,100,1
129186,10,1
129186,40,1
129186,50,4
129186,60,5
129186,70,17
129186,80,6
129186,90,5
35801,10,4
35801,20,3
35801,30,32
35801,40,27
35801,50,98
35801,60,148
35801,70,307
35801,80,233
35801,90,115
35801,100,47
41764,10,1
41764,20,3
41764,30,1
41764,40,4
41764,50,13
41764,60,28
41764,70,37
41764,80,20
41764,90,11
41764,100,3
42121,10,1
42121,20,1
42121,50,5
42121,60,14
42121,70,16
42121,80,5
42121,90,5
42121,100,1
36943,10,1
36943,20,1
36943,30,1
36943,40,5
36943,50,8
36943,60,23
36943,70,34
36943,80,14
36943,90,9
78151,10,22
78151,20,12
78151,30,44
78151,40,72
78151,50,148
78151,60,240
78151,70,650
78151,80,916
78151,90,813
78151,100,399
114087,10,21
114087,20,11
114087,30,38
114087,40,53
114087,50,206
114087,60,434
114087,70,1567
114087,80,3153
114087,90,2263
114087,100,1092
127400,10,17
127400,20,5
127400,30,18
127400,40,25
127400,50,122
127400,60,253
127400,70,911
127400,80,2078
127400,90,2039
127400,100,1141
20729,10,196
20729,20,199
20729,30,353
20729,40,617
20729,50,1420
20729,60,2370
20729,70,5530
20729,80,5632
20729,90,3160
20729,100,1564
118634,20,2
118634,40,1
118634,50,7
118634,60,13
118634,70,11
118634,80,3
118634,90,5
118634,100,1
61081,10,1
61081,30,1
61081,40,9
61081,50,17
61081,60,23
61081,70,28
61081,80,7
61081,90,6
61081,100,1
128605,10,1
128605,20,1
128605,30,2
128605,40,5
128605,50,12
128605,60,32
128605,70,40
128605,80,35
128605,90,21
128605,100,7
96093,30,1
96093,40,2
96093,50,1
96093,60,7
96093,70,4
96093,80,2
96093,90,5
96093,100,6
44022,30,1
44022,50,2
44022,60,10
44022,70,7
44022,80,9
44022,90,9
44022,100,9
162890,10,2
162890,80,3
162890,90,4
162890,100,12
111952,10,11
111952,20,10
111952,30,12
111952,40,37
111952,50,79
111952,60,149
111952,70,259
111952,80,184
111952,90,86
111952,100,144
21288,10,35
21288,20,44
21288,30,74
21288,40,95
21288,50,183
21288,60,244
21288,70,222
21288,80,127
21288,90,65
21288,100,44
101926,10,6
101926,30,2
101926,40,11
101926,50,12
101926,60,12
101926,70,21
101926,80,7
101926,90,5
101926,100,3
87499,10,4
87499,20,1
87499,30,2
87499,40,11
87499,50,40
87499,60,49
87499,70,71
87499,80,31
87499,90,25
87499,100,21
98095,10,4
98095,20,2
98095,30,10
98095,40,14
98095,50,35
98095,60,46
98095,70,68
98095,80,20
98095,90,12
98095,100,7
98094,10,6
98094,20,1
98094,30,9
98094,40,16
98094,50,29
98094,60,51
98094,70,78
98094,80,32
98094,90,12
98094,100,11
98096,10,3
98096,20,2
98096,30,11
98096,40,15
98096,50,40
98096,60,48
98096,70,56
98096,80,26
98096,90,9
98096,100,5
107908,10,6
107908,20,4
107908,30,18
107908,40,17
107908,50,67
107908,60,66
107908,70,75
107908,80,26
107908,90,23
107908,100,9
3008,10,12
3008,20,8
3008,30,10
3008,40,11
3008,50,43
3008,60,61
3008,70,92
3008,80,32
3008,90,16
3008,100,13
4578,10,10
4578,20,7
4578,30,11
4578,40,10
4578,50,36
4578,60,49
4578,70,36
4578,80,21
4578,90,6
4578,100,5
5344,10,11
5344,20,3
5344,30,3
5344,40,8
5344,50,12
5344,60,7
5344,70,7
5344,80,4
5344,90,2
5344,100,6
3915,10,10
3915,20,4
3915,30,7
3915,40,8
3915,50,29
3915,60,20
3915,70,31
3915,80,12
3915,90,14
3915,100,6
5475,10,10
5475,20,7
5475,30,4
5475,40,5
5475,50,11
5475,60,7
5475,70,6
5475,80,9
5475,90,2
5475,100,5
6889,10,8
6889,20,8
6889,30,9
6889,40,9
6889,50,12
6889,60,6
6889,70,10
6889,80,7
6889,90,4
6889,100,3
8553,10,9
8553,20,5
8553,30,11
8553,40,11
8553,50,10
8553,60,15
8553,70,18
8553,80,11
8553,90,5
8553,100,4
8011,10,11
8011,20,4
8011,30,7
8011,40,8
8011,50,11
8011,60,9
8011,70,15
8011,80,7
8011,90,5
8011,100,2
145358,40,2
145358,50,3
145358,70,1
145358,90,1
11873,10,12
11873,20,3
11873,30,5
11873,40,3
11873,50,19
11873,60,12
11873,70,15
11873,80,3
11873,90,10
11873,100,3
3683,10,8
3683,20,1
3683,30,4
3683,40,2
3683,50,8
3683,60,3
3683,70,4
3683,80,3
3683,90,1
3683,100,1
1445,10,19
1445,20,14
1445,30,39
1445,40,61
1445,50,171
1445,60,259
1445,70,262
1445,80,132
1445,90,77
1445,100,59
4905,10,11
4905,20,4
4905,30,7
4905,40,3
4905,50,9
4905,60,4
4905,70,2
4905,90,5
4905,100,2
37546,10,3
37546,20,1
37546,30,5
37546,40,11
37546,50,22
37546,60,24
37546,70,30
37546,80,9
37546,90,10
37546,100,4
3571,10,9
3571,20,3
3571,30,9
3571,40,28
3571,50,42
3571,60,68
3571,70,52
3571,80,25
3571,90,15
3571,100,8
5287,10,8
5287,20,1
5287,30,5
5287,40,3
5287,50,16
5287,60,4
5287,70,8
5287,80,1
5287,90,4
5287,100,1
4808,10,8
4808,30,12
4808,40,19
4808,50,25
4808,60,43
4808,70,41
4808,80,28
4808,90,23
4808,100,6
3398,10,11
3398,20,7
3398,30,17
3398,40,43
3398,50,79
3398,60,73
3398,70,80
3398,80,32
3398,90,13
3398,100,3
4810,10,17
4810,20,4
4810,30,14
4810,40,24
4810,50,69
4810,60,84
4810,70,89
4810,80,70
4810,90,36
4810,100,13
4981,10,63
4981,20,77
4981,30,124
4981,40,229
4981,50,495
4981,60,883
4981,70,1749
4981,80,1973
4981,90,1419
4981,100,730
1598,10,11
1598,20,17
1598,30,33
1598,40,68
1598,50,129
1598,60,169
1598,70,142
1598,80,72
1598,90,19
1598,100,7
4013,10,7
4013,20,1
4013,30,11
4013,40,8
4013,50,6
4013,60,12
4013,70,5
4013,80,5
4013,90,8
4013,100,1
2574,10,7
2574,20,5
2574,30,14
2574,40,14
2574,50,39
2574,60,17
2574,70,24
2574,80,8
2574,90,11
2574,100,3
6989,10,9
6989,20,6
6989,30,6
6989,40,8
6989,50,6
6989,60,10
6989,70,1
6989,80,6
6989,90,4
6989,100,2
1458,10,9
1458,20,4
1458,30,14
1458,40,33
1458,50,34
1458,60,41
1458,70,39
1458,80,15
1458,90,14
1458,100,11
1459,10,12
1459,20,7
1459,30,18
1459,40,32
1459,50,50
1459,60,99
1459,70,199
1459,80,153
1459,90,93
1459,100,47
1460,10,7
1460,20,17
1460,30,18
1460,40,35
1460,50,54
1460,60,55
1460,70,49
1460,80,20
1460,90,17
1460,100,7
2299,10,7
2299,20,3
2299,30,9
2299,40,6
2299,50,41
2299,60,24
2299,70,48
2299,80,28
2299,90,8
2299,100,3
2300,10,7
2300,20,3
2300,30,9
2300,40,17
2300,50,30
2300,60,52
2300,70,54
2300,80,42
2300,90,17
2300,100,8
2301,10,14
2301,20,4
2301,30,19
2301,40,13
2301,50,43
2301,60,38
2301,70,26
2301,80,6
2301,90,4
2301,100,1
307,10,11
307,20,3
307,30,9
307,40,9
307,50,23
307,60,11
307,70,12
307,80,10
307,90,8
307,100,4
3858,10,5
3858,20,6
3858,30,10
3858,40,31
3858,50,36
3858,60,53
3858,70,39
3858,80,20
3858,90,20
3858,100,13
8139,10,5
8139,20,5
8139,30,7
8139,40,2
8139,50,9
8139,60,21
8139,70,6
8139,80,2
8139,90,6
8139,100,3
8140,10,2
8140,20,1
8140,30,8
8140,40,3
8140,50,9
8140,60,23
8140,70,17
8140,80,8
8140,90,3
8140,100,3
8141,10,4
8141,20,3
8141,30,8
